A;003;20010822 13:41;CDIXON;
D;003;43355;196;20010822 13:41;P;;;;;;
D;003;43355;196;20010822 13:41;V;;;;;;
B;003;43477;197;20010822 13:41;;;324;DEL MONTE PL;COPACABANA;2251;556.4;M;20010321;20010515;225000;A;R;;;FT;;;7624433;
C;003;43477;197;20010822 13:41;142//26194;
D;003;43477;197;20010822 13:41;P;;;;;;
D;003;43477;197;20010822 13:41;V;;;;;;
D;003;43477;197;20010822 13:41;V;;;;;;
B;003;43492;198;20010822 13:41;;;105;DEL RIO DR;COPACABANA;2251;619.7;M;20010507;20010507;0;A;R;;;FT;;;7656513;
C;003;43492;198;20010822 13:41;225//27276;
D;003;43492;198;20010822 13:41;P;;;;;;
D;003;43492;198;20010822 13:41;V;;;;;;
B;003;43570;199;20010822 13:41;;;40;DEL RIO DR;COPACABANA;2251;474.2;M;20010316;20010411;320000;A;R;;;FT;;;7594931;
C;003;43570;199;20010822 13:41;285//27276;
D;003;43570;199;20010822 13:41;P;;;;;;
D;003;43570;199;20010822 13:41;P;;;;;;
D;003;43570;199;20010822 13:41;V;;;;;;
D;003;43570;199;20010822 13:41;V;;;;;;
B;003;43734;200;20010822 13:41;;;13;DERWYN CL;NORTH GOSFORD;2250;639.6;M;20010209;20010417;165000;A;R;;;FC;;;7610837;
C;003;43734;200;20010822 13:41;32//253161;
D;003;43734;200;20010822 13:41;P;;;;;;
D;003;43734;200;20010822 13:41;P;;;;;;
D;003;43734;200;20010822 13:41;V;;;;;;
D;003;43734;200;20010822 13:41;V;;;;;;
B;003;43906;201;20010822 13:41;;;77;DIGBY RD;SPRINGFIELD;2250;556.4;M;20010130;20010330;250000;A;R;;;FX;;;7575044;
C;003;43906;201;20010822 13:41;32/2/2163;
D;003;43906;201;20010822 13:41;P;;;;;;
D;003;43906;201;20010822 13:41;P;;;;;;
D;003;43906;201;20010822 13:41;V;;;;;;
D;003;43906;201;20010822 13:41;V;;;;;;
B;003;44005;202;20010822 13:41;;;44;DILLON RD;WAMBERAL;2260;607;M;20010323;20010507;305000;A;R;;;GT;;;7620126;
C;003;44005;202;20010822 13:41;120//30360;
D;003;44005;202;20010822 13:41;P;;;;;;
D;003;44005;202;20010822 13:41;P;;;;;;
D;003;44005;202;20010822 13:41;V;;;;;;
B;003;44059;203;20010822 13:41;;;;DOG TRAP RD;SOMERSBY;2250;25.12;H;20001219;20001219;0;R;R;;;RA;;;7629595;
C;003;44059;203;20010822 13:41;1//350412;
D;003;44059;203;20010822 13:41;P;;;;;;
D;003;44059;203;20010822 13:41;V;;;;;;
B;003;44218;204;20010822 13:41;;;8;DONALD AVE;UMINA;2257;695.6;M;20010516;20010516;0;A;3;NULL;;MA;;;7635530;
C;003;44218;204;20010822 13:41;21/8/19850;
D;003;44218;204;20010822 13:41;P;;;;;;
D;003;44218;204;20010822 13:41;V;;;;;;
B;003;44540;205;20010822 13:41;;;82;DONNISON ST W;GOSFORD;2250;;;20010117;20010223;400000;A;R;;;MH;;;7653957;
C;003;44540;205;20010822 13:41;19/93/758466;
D;003;44540;205;20010822 13:41;P;;;;;;
D;003;44540;205;20010822 13:41;V;;;;;;
D;003;44540;205;20010822 13:41;V;;;;;;
B;003;44593;206;20010822 13:41;;;2;DORCHESTER CT;TERRIGAL;2260;720;M;20010501;20010501;0;A;3;NULL;;GQ;;;7570727;
C;003;44593;206;20010822 13:41;919//1001849;
D;003;44593;206;20010822 13:41;P;;;;;;
D;003;44593;206;20010822 13:41;P;;;;;;
D;003;44593;206;20010822 13:41;V;;;;;;
D;003;44593;206;20010822 13:41;V;;;;;;
B;003;44668;207;20010822 13:41;;;51;DOROTHY AVE;WOY WOY;2256;442.6;M;20010327;20010327;0;A;R;;;FU;;;7644192;
C;003;44668;207;20010822 13:41;82/D/13328;
D;003;44668;207;20010822 13:41;P;;;;;;
D;003;44668;207;20010822 13:41;V;;;;;;
D;003;44668;207;20010822 13:41;V;;;;;;
B;003;44768;208;20010822 13:41;;;26;DOVER RD;WAMBERAL;2260;562.8;M;19991123;19991123;0;A;3;NULL;;GB;;;7629473;
C;003;44768;208;20010822 13:41;4//26468;
D;003;44768;208;20010822 13:41;P;;;;;;
D;003;44768;208;20010822 13:41;V;;;;;;
D;003;44768;208;20010822 13:41;V;;;;;;
B;003;44914;209;20010822 13:41;;;37;DULKARA RD;WOY WOY;2256;603.9;M;20010410;20010410;0;A;3;NULL;;FU;;;7586608;
C;003;44914;209;20010822 13:41;108//245727;
D;003;44914;209;20010822 13:41;P;;;;;;
D;003;44914;209;20010822 13:41;P;;;;;;
D;003;44914;209;20010822 13:41;V;;;;;;
B;003;45042;210;20010822 13:41;;;2;DUNALBAN AVE;WOY WOY;2256;733.5;M;20010322;20010503;350000;A;V;;;FU;;;7587446;
C;003;45042;210;20010822 13:41;51/C/13328;
D;003;45042;210;20010822 13:41;P;;;;;;
D;003;45042;210;20010822 13:41;P;;;;;;
D;003;45042;210;20010822 13:41;V;;;;;;
D;003;45042;210;20010822 13:41;V;;;;;;
B;003;45123;211;20010822 13:41;;;37;DUNBAN RD;WOY WOY;2256;556.4;M;20010501;20010501;0;A;R;;;FU;;;7616131;
C;003;45123;211;20010822 13:41;27//25480;
D;003;45123;211;20010822 13:41;P;;;;;;
D;003;45123;211;20010822 13:41;V;;;;;;
B;003;45182;212;20010822 13:41;;;72;DUNBAN RD;WOY WOY;2256;682.9;M;20010315;20010412;195000;A;R;;;FU;;;7613514;
C;003;45182;212;20010822 13:41;4//212530;
D;003;45182;212;20010822 13:41;P;;;;;;
D;003;45182;212;20010822 13:41;P;;;;;;
D;003;45182;212;20010822 13:41;V;;;;;;
D;003;45182;212;20010822 13:41;V;;;;;;
B;003;45241;213;20010822 13:41;;;4;DUNDULLA RD;KINCUMBER;2251;760;M;20010423;20010508;235000;A;V;;;FK;;;7625339;
C;003;45241;213;20010822 13:41;26//262935;
D;003;45241;213;20010822 13:41;P;;;;;;
D;003;45241;213;20010822 13:41;V;;;;;;
B;003;45347;214;20010822 13:41;;;47;DWYER ST;NORTH GOSFORD;2250;505.9;M;20000313;20010423;230000;A;R;;;MJ;;;7602286;
C;003;45347;214;20010822 13:41;10//22568;
D;003;45347;214;20010822 13:41;P;;;;;;
D;003;45347;214;20010822 13:41;P;;;;;;
D;003;45347;214;20010822 13:41;V;;;;;;
B;003;45349;215;20010822 13:41;;;43;DWYER ST;NORTH GOSFORD;2250;505.9;M;20010301;20010412;195000;A;R;;;MJ;;;7585714;
C;003;45349;215;20010822 13:41;8//22568;
D;003;45349;215;20010822 13:41;P;;;;;;
D;003;45349;215;20010822 13:41;P;;;;;;
D;003;45349;215;20010822 13:41;V;;;;;;
D;003;45349;215;20010822 13:41;V;;;;;;
B;003;45384;216;20010822 13:41;;;3;EAGLE CL;LISAROW;2250;601;M;20010420;20010525;276000;A;R;;;GJ;;;7651338;
C;003;45384;216;20010822 13:41;2//261667;
D;003;45384;216;20010822 13:41;P;;;;;;
D;003;45384;216;20010822 13:41;P;;;;;;
D;003;45384;216;20010822 13:41;V;;;;;;
B;003;45416;217;20010822 13:41;;;27;EASTER PDE;NORTH AVOCA;2260;657.6;M;20010306;20010418;356500;A;R;;;GR;;;7589790;
C;003;45416;217;20010822 13:41;105//29948;
D;003;45416;217;20010822 13:41;P;;;;;;
D;003;45416;217;20010822 13:41;P;;;;;;
D;003;45416;217;20010822 13:41;V;;;;;;
B;003;45540;218;20010822 13:41;;;6;EDGECLIFF RD;UMINA;2257;537.4;M;20010404;20010509;260000;A;R;;;GG;;;7642509;
C;003;45540;218;20010822 13:41;213//11184;
D;003;45540;218;20010822 13:41;P;;;;;;
D;003;45540;218;20010822 13:41;P;;;;;;
D;003;45540;218;20010822 13:41;V;;;;;;
D;003;45540;218;20010822 13:41;V;;;;;;
B;003;45591;219;20010822 13:41;;;32;EDINBURGH CCT;WAMBERAL;2260;765.1;M;20010322;20010504;338000;A;3;NULL;;GS;;;7593742;
C;003;45591;219;20010822 13:41;38//239155;
D;003;45591;219;20010822 13:41;P;;;;;;
D;003;45591;219;20010822 13:41;P;;;;;;
D;003;45591;219;20010822 13:41;V;;;;;;
D;003;45591;219;20010822 13:41;V;;;;;;
B;003;45614;220;20010822 13:41;;;38;EDWARD ST;WOY WOY;2256;557.4;M;20010411;20010509;316000;A;R;;;MK;;;7605263;
C;003;45614;220;20010822 13:41;226//626779;
D;003;45614;220;20010822 13:41;P;;;;;;
D;003;45614;220;20010822 13:41;P;;;;;;
D;003;45614;220;20010822 13:41;V;;;;;;
D;003;45614;220;20010822 13:41;V;;;;;;
B;003;45638;221;20010822 13:41;;8;4;EDWARD ST;WOY WOY;2256;;;20010327;20010514;179950;;R;;8;;;;7635399;
C;003;45638;221;20010822 13:41;8//17996;
D;003;45638;221;20010822 13:41;P;;;;;;
D;003;45638;221;20010822 13:41;V;;;;;;
B;003;45792;222;20010822 13:41;;2;6;ELGATA AVE;NORTH AVOCA;2260;;;20010316;20010504;235000;;3;VILLA ;2;;;;7602974;
C;003;45792;222;20010822 13:41;2//34229;
D;003;45792;222;20010822 13:41;P;;;;;;
D;003;45792;222;20010822 13:41;P;;;;;;
D;003;45792;222;20010822 13:41;V;;;;;;
D;003;45792;222;20010822 13:41;V;;;;;;
B;003;45808;223;20010822 13:41;;;11;ELGATA AVE;NORTH AVOCA;2260;878.9;M;20010405;20010517;735000;A;R;;;GB;;;7641373;
C;003;45808;223;20010822 13:41;264//8986;
D;003;45808;223;20010822 13:41;P;;;;;;
D;003;45808;223;20010822 13:41;V;;;;;;
B;003;45829;224;20010822 13:41;;;17;ELIMATTA RD;KINCUMBER;2251;630;M;20010316;20010420;238000;A;R;;;FK;;;7570107;
C;003;45829;224;20010822 13:41;42//701415;
D;003;45829;224;20010822 13:41;P;;;;;;
D;003;45829;224;20010822 13:41;P;;;;;;
D;003;45829;224;20010822 13:41;V;;;;;;
D;003;45829;224;20010822 13:41;V;;;;;;
B;003;45958;225;20010822 13:41;;;6;ELKHORN CL;WYOMING;2250;601.6;M;20010320;20010124;187000;A;R;;;FB;;;7612448;
C;003;45958;225;20010822 13:41;41//262471;
D;003;45958;225;20010822 13:41;P;;;;;;
D;003;45958;225;20010822 13:41;P;;;;;;
D;003;45958;225;20010822 13:41;V;;;;;;
D;003;45958;225;20010822 13:41;V;;;;;;
B;003;46160;226;20010822 13:41;;;76;EMORA AVE;DAVISTOWN;2251;1161;M;20010313;20010313;0;A;R;;;GL;;;7656288;
C;003;46160;226;20010822 13:41;267//5350;
D;003;46160;226;20010822 13:41;P;;;;;;
D;003;46160;226;20010822 13:41;P;;;;;;
D;003;46160;226;20010822 13:41;V;;;;;;
B;003;46251;227;20010822 13:41;;;510;EMPIRE BAY DR;BENSVILLE;2251;1164;M;19990503;19990503;0;A;R;;;HB;;;7581440;
C;003;46251;227;20010822 13:41;6/A/6113;
D;003;46251;227;20010822 13:41;P;;;;;;
D;003;46251;227;20010822 13:41;P;;;;;;
D;003;46251;227;20010822 13:41;V;;;;;;
D;003;46251;227;20010822 13:41;V;;;;;;
B;003;46568;228;20010822 13:41;;;20;ENID CRES;EAST GOSFORD;2250;619.7;M;20010313;20010420;320000;A;R;;;WH;;;7628565;
C;003;46568;228;20010822 13:41;12//227878;
D;003;46568;228;20010822 13:41;P;;;;;;
D;003;46568;228;20010822 13:41;V;;;;;;
B;003;46638;229;20010822 13:41;;;14;ERAMBIE RD;KINCUMBER;2251;335.1;M;20010523;20010523;0;A;R;;;FK;;;7640034;
C;003;46638;229;20010822 13:41;4/B/1765;
D;003;46638;229;20010822 13:41;P;;;;;;
D;003;46638;229;20010822 13:41;P;;;;;;
D;003;46638;229;20010822 13:41;V;;;;;;
D;003;46638;229;20010822 13:41;V;;;;;;
B;003;46663;230;20010822 13:41;;;1;ERIN CL;BENSVILLE;2251;623;M;20010330;20010504;300000;A;R;;;HA;;;7606722;
C;003;46663;230;20010822 13:41;26//700267;
D;003;46663;230;20010822 13:41;P;;;;;;
D;003;46663;230;20010822 13:41;P;;;;;;
D;003;46663;230;20010822 13:41;V;;;;;;
B;003;46683;231;20010822 13:41;;;24;ERINA AVE;WOY WOY;2256;543.7;M;20010312;20010402;157500;A;R;;;FU;;;7585044;
C;003;46683;231;20010822 13:41;44/F/13328;
D;003;46683;231;20010822 13:41;P;;;;;;
D;003;46683;231;20010822 13:41;P;;;;;;
B;003;46683;232;20010822 13:41;;;24;ERINA AVE;WOY WOY;2256;543.7;M;20010409;20010409;0;A;R;;;FU;;;7585045;
C;003;46683;232;20010822 13:41;44/F/13328;
D;003;46683;232;20010822 13:41;P;;;;;;
D;003;46683;232;20010822 13:41;P;;;;;;
D;003;46683;232;20010822 13:41;V;;;;;;
D;003;46683;232;20010822 13:41;V;;;;;;
B;003;46954;233;20010822 13:41;;;46;EVERGLADES CRES;WOY WOY;2256;790.4;M;20010420;20010517;340000;A;R;;;FU;;;7626950;
C;003;46954;233;20010822 13:41;125, 216//212286;
D;003;46954;233;20010822 13:41;P;;;;;;
D;003;46954;233;20010822 13:41;P;;;;;;
D;003;46954;233;20010822 13:41;V;;;;;;
D;003;46954;233;20010822 13:41;V;;;;;;
B;003;47037;234;20010822 13:41;;;;FAGANS RD;LISAROW;2250;4047;M;20000419;20010516;401000;P;R;;;PD;;;7642353;
C;003;47037;234;20010822 13:41;8//241553;
D;003;47037;234;20010822 13:41;P;;;;;;
D;003;47037;234;20010822 13:41;P;;;;;;
D;003;47037;234;20010822 13:41;V;;;;;;
D;003;47037;234;20010822 13:41;V;;;;;;
B;003;47216;235;20010822 13:41;;;14;FARLEIGH AVE;UMINA;2257;588.1;M;20010412;20010412;0;A;R;;;FU;;;7632927;
C;003;47216;235;20010822 13:41;18//240189;
D;003;47216;235;20010822 13:41;P;;;;;;
D;003;47216;235;20010822 13:41;V;;;;;;
D;003;47216;235;20010822 13:41;V;;;;;;
B;003;47222;236;20010822 13:41;;;4;FARLEIGH AVE;UMINA;2257;588.1;M;20010313;20010420;278000;A;R;;;FU;;;7572167;
C;003;47222;236;20010822 13:41;13//240189;
D;003;47222;236;20010822 13:41;P;;;;;;
D;003;47222;236;20010822 13:41;P;;;;;;
D;003;47222;236;20010822 13:41;V;;;;;;
B;003;47284;237;20010822 13:41;;;3;FARNELL RD;WOY WOY;2256;401;M;20010402;20010507;249500;A;R;;;MK;;;7595590;
C;003;47284;237;20010822 13:41;1271//851215;
D;003;47284;237;20010822 13:41;P;;;;;;
D;003;47284;237;20010822 13:41;V;;;;;;
B;003;47463;238;20010822 13:41;;11;5;FERGUSON CL;WEST GOSFORD;2250;;;20010204;20010501;200000;;3;TOWN HOUSE ;11;;;;7585032;
C;003;47463;238;20010822 13:41;11//21600;
D;003;47463;238;20010822 13:41;P;;;;;;
D;003;47463;238;20010822 13:41;V;;;;;;
B;003;47603;239;20010822 13:41;;;10;FIESTA CRES;COPACABANA;2251;556.4;M;20010411;20010518;546000;A;R;;;FT;;;7643608;
C;003;47603;239;20010822 13:41;360//29263;
D;003;47603;239;20010822 13:41;P;;;;;;
D;003;47603;239;20010822 13:41;P;;;;;;
D;003;47603;239;20010822 13:41;V;;;;;;
D;003;47603;239;20010822 13:41;V;;;;;;
B;003;47664;240;20010822 13:41;;;12;FISHER RD;POINT CLARE;2250;512.2;M;20001214;20001214;0;A;R;;;FD;;;7622370;
C;003;47664;240;20010822 13:41;18//27189;
D;003;47664;240;20010822 13:41;P;;;;;;
D;003;47664;240;20010822 13:41;V;;;;;;
B;003;47949;241;20010822 13:41;;3;16;FLATHEAD RD;ETTALONG BEACH;2257;;;20010409;20010509;215000;;R;;3;;;;7597848;
C;003;47949;241;20010822 13:41;3//22676;
D;003;47949;241;20010822 13:41;P;;;;;;
D;003;47949;241;20010822 13:41;V;;;;;;
B;003;48345;242;20010822 13:41;;;23;FOUNTAINS RD;NARARA;2250;1.765;H;20001226;20001226;0;S;3;NULL;;TA;;;7569084;
C;003;48345;242;20010822 13:41;1//313904;
D;003;48345;242;20010822 13:41;P;;;;;;
B;003;48358;243;20010822 13:41;;;21;FOX CL;KARIONG;2250;603.8;M;20010313;20010420;218000;A;R;;;FF;;;7587833;
C;003;48358;243;20010822 13:41;4//719524;
D;003;48358;243;20010822 13:41;P;;;;;;
D;003;48358;243;20010822 13:41;V;;;;;;
D;003;48358;243;20010822 13:41;V;;;;;;
B;003;48410;244;20010822 13:41;;;3;FRANCES PARKES CL;WYOMING;2250;2500;M;20010313;20010424;260000;I;V;;;EH;;;7590139;
C;003;48410;244;20010822 13:41;16//1012075;
D;003;48410;244;20010822 13:41;P;;;;;;
D;003;48410;244;20010822 13:41;P;;;;;;
D;003;48410;244;20010822 13:41;P;;;;;;
D;003;48410;244;20010822 13:41;P;;;;;;
D;003;48410;244;20010822 13:41;V;;;;;;
B;003;48631;245;20010822 13:41;;2;50;FREDERICK ST;GOSFORD;2250;;;20010417;20010522;145000;;R;;2;;;;7640803;
C;003;48631;245;20010822 13:41;2//SP 32337;
D;003;48631;245;20010822 13:41;P;;;;;;
D;003;48631;245;20010822 13:41;P;;;;;;
D;003;48631;245;20010822 13:41;V;;;;;;
D;003;48631;245;20010822 13:41;V;;;;;;
B;003;48740;246;20010822 13:41;;;8;FUCHSIA ST;WYOMING;2250;543.8;M;20010417;20010417;0;A;R;;;FB;;;7634418;
C;003;48740;246;20010822 13:41;102//235828;
D;003;48740;246;20010822 13:41;P;;;;;;
D;003;48740;246;20010822 13:41;V;;;;;;
B;003;48894;247;20010822 13:41;;;106;GALLIPOLI AVE;BLACKWALL;2256;588.1;M;20010123;20010420;220000;A;R;;;FU;;;7577894;
C;003;48894;247;20010822 13:41;8/1/19850;
D;003;48894;247;20010822 13:41;P;;;;;;
D;003;48894;247;20010822 13:41;V;;;;;;
B;003;49034;248;20010822 13:41;;6;27;GEORGE ST;EAST GOSFORD;2250;;;20010326;20010427;138000;;R;;6;;;;7582076;
C;003;49034;248;20010822 13:41;6//15280;
D;003;49034;248;20010822 13:41;P;;;;;;
D;003;49034;248;20010822 13:41;V;;;;;;
B;003;49197;249;20010822 13:41;;;24;GEORGIA AVE;WYOMING;2250;885.2;M;20010328;20010507;317500;A;R;;;FB;;;7645122;
C;003;49197;249;20010822 13:41;951//544760;
D;003;49197;249;20010822 13:41;P;;;;;;
D;003;49197;249;20010822 13:41;P;;;;;;
D;003;49197;249;20010822 13:41;V;;;;;;
B;003;49290;250;20010822 13:41;;12;127;GEORGIANA TCE;GOSFORD;2250;;;20001116;20010205;200000;;R;;12;;;;7645720;
C;003;49290;250;20010822 13:41;12//33149;
D;003;49290;250;20010822 13:41;P;;;;;;
D;003;49290;250;20010822 13:41;P;;;;;;
B;003;49350;251;20010822 13:41;;;35;GERDA RD;MACMASTERS BEACH;2251;853.6;M;20010430;20010430;0;A;3;NULL;;GC;;;7573154;
C;003;49350;251;20010822 13:41;70//14750;
D;003;49350;251;20010822 13:41;P;;;;;;
D;003;49350;251;20010822 13:41;P;;;;;;
D;003;49350;251;20010822 13:41;P;;;;;;
D;003;49350;251;20010822 13:41;P;;;;;;
D;003;49350;251;20010822 13:41;V;;;;;;
D;003;49350;251;20010822 13:41;V;;;;;;
D;003;49350;251;20010822 13:41;V;;;;;;
D;003;49350;251;20010822 13:41;V;;;;;;
B;003;49372;252;20010822 13:41;;6;3;GERTRUDE PL;GOSFORD;2250;;;20010330;20010504;231000;;R;;6;;;;7601172;
C;003;49372;252;20010822 13:41;6//18779;
D;003;49372;252;20010822 13:41;P;;;;;;
D;003;49372;252;20010822 13:41;P;;;;;;
D;003;49372;252;20010822 13:41;V;;;;;;
D;003;49372;252;20010822 13:41;V;;;;;;
B;003;49408;253;20010822 13:41;;6;174;GERTRUDE ST;GOSFORD;2250;;;20010310;20010423;141000;;R;;6;;;;7575385;
C;003;49408;253;20010822 13:41;6//34699;
D;003;49408;253;20010822 13:41;P;;;;;;
D;003;49408;253;20010822 13:41;P;;;;;;
D;003;49408;253;20010822 13:41;V;;;;;;
B;003;49408;254;20010822 13:41;;8;174;GERTRUDE ST;GOSFORD;2250;;;20010411;20010523;140000;;R;;8;;;;7638565;
C;003;49408;254;20010822 13:41;8//34699;
D;003;49408;254;20010822 13:41;P;;;;;;
D;003;49408;254;20010822 13:41;V;;;;;;
B;003;49490;255;20010822 13:41;;;181;GERTRUDE ST;GOSFORD;2250;891.6;M;20010423;20010423;0;A;R;;;MJ;;;7623706;
C;003;49490;255;20010822 13:41;1//345236;
D;003;49490;255;20010822 13:41;P;;;;;;
D;003;49490;255;20010822 13:41;P;;;;;;
D;003;49490;255;20010822 13:41;V;;;;;;
B;003;49537;256;20010822 13:41;;5;163;GERTRUDE ST;GOSFORD;2250;;;20010306;20010508;182000;;R;;5;;;;7600493;
C;003;49537;256;20010822 13:41;5//SP 57998;
D;003;49537;256;20010822 13:41;P;;;;;;
D;003;49537;256;20010822 13:41;V;;;;;;
B;003;49808;257;20010822 13:41;;;4;GIRRAWEEN AVE;ERINA;2250;638.6;M;20010309;20010427;210000;A;R;;;FZ;;;7645092;
C;003;49808;257;20010822 13:41;20/23/2163;
D;003;49808;257;20010822 13:41;P;;;;;;
D;003;49808;257;20010822 13:41;P;;;;;;
D;003;49808;257;20010822 13:41;V;;;;;;
B;003;49867;258;20010822 13:41;;;13 A;GLADYS MANLEY AVE;KINCUMBER;2251;262.1;M;20010405;20010517;165000;A;3;HOME UNIT ;;FK;;;7648013;
C;003;49867;258;20010822 13:41;62//866665;
D;003;49867;258;20010822 13:41;P;;;;;;
D;003;49867;258;20010822 13:41;V;;;;;;
D;003;49867;258;20010822 13:41;V;;;;;;
B;003;49895;259;20010822 13:41;;;3;GLEN EAGLES CRES;TERRIGAL;2260;600;M;20010309;20010510;330000;A;R;;;GS;;;7640628;
C;003;49895;259;20010822 13:41;1//878679;
D;003;49895;259;20010822 13:41;P;;;;;;
D;003;49895;259;20010822 13:41;V;;;;;;
B;003;49943;260;20010822 13:41;;;25;GLENCOE AVE;WYOMING;2250;427;M;20010410;20010427;76000;A;R;;;FB;;;7579566;
C;003;49943;260;20010822 13:41;131//828840;
D;003;49943;260;20010822 13:41;P;;;;;;
D;003;49943;260;20010822 13:41;V;;;;;;
D;003;49943;260;20010822 13:41;V;;;;;;
B;003;50154;261;20010822 13:41;;;76;GLENNIE ST;NORTH GOSFORD;2250;1012;M;20010209;20010417;95000;I;R;;;EM;;;7610447;
C;003;50154;261;20010822 13:41;8/1/1905;
D;003;50154;261;20010822 13:41;P;;;;;;
D;003;50154;261;20010822 13:41;P;;;;;;
D;003;50154;261;20010822 13:41;V;;;;;;
B;003;50155;262;20010822 13:41;;;78;GLENNIE ST;NORTH GOSFORD;2250;1012;M;20010409;20010525;185000;I;R;;;EM;;;7647238;
C;003;50155;262;20010822 13:41;7/1/1905;
D;003;50155;262;20010822 13:41;P;;;;;;
D;003;50155;262;20010822 13:41;V;;;;;;
B;003;50302;263;20010822 13:41;;;62;GLENROCK PDE;KOOLEWONG;2256;1078;M;20001105;20001218;330000;A;R;;;GN;;;7615727;
C;003;50302;263;20010822 13:41;31//258014;
D;003;50302;263;20010822 13:41;P;;;;;;
D;003;50302;263;20010822 13:41;P;;;;;;
D;003;50302;263;20010822 13:41;V;;;;;;
B;003;50321;264;20010822 13:41;;;98;GLENROCK PDE;KOOLEWONG;2256;1151;M;20010315;20010518;250000;A;R;;;GN;;;7627276;
C;003;50321;264;20010822 13:41;49//258014;
D;003;50321;264;20010822 13:41;P;;;;;;
D;003;50321;264;20010822 13:41;V;;;;;;
D;003;50321;264;20010822 13:41;V;;;;;;
B;003;50462;265;20010822 13:41;;;426;GLENROCK PDE;TASCOTT;2250;724.7;M;20010307;20010502;350000;A;R;;;GN;;;7626129;
C;003;50462;265;20010822 13:41;10//251440;
D;003;50462;265;20010822 13:41;P;;;;;;
D;003;50462;265;20010822 13:41;V;;;;;;
D;003;50462;265;20010822 13:41;V;;;;;;
B;003;50606;266;20010822 13:41;;;16;GLOSTER CL;EAST GOSFORD;2250;720.8;M;20010315;20010419;208000;A;R;;;FG;;;7613180;
C;003;50606;266;20010822 13:41;23//240430;
D;003;50606;266;20010822 13:41;P;;;;;;
D;003;50606;266;20010822 13:41;V;;;;;;
B;003;50650;267;20010822 13:41;;1;2;GOLDEN GROVE CCT;TERRIGAL;2260;;;20010411;20010522;267500;;R;;1;;;;7640045;
C;003;50650;267;20010822 13:41;1//39404;
D;003;50650;267;20010822 13:41;P;;;;;;
D;003;50650;267;20010822 13:41;P;;;;;;
D;003;50650;267;20010822 13:41;V;;;;;;
B;003;50702;268;20010822 13:41;;;3;GOLDEN GROVE CCT;TERRIGAL;2260;571.4;M;20010201;20010329;339000;A;R;;;GQ;;;7572330;
C;003;50702;268;20010822 13:41;94//785486;
D;003;50702;268;20010822 13:41;P;;;;;;
D;003;50702;268;20010822 13:41;P;;;;;;
D;003;50702;268;20010822 13:41;V;;;;;;
B;003;50754;269;20010822 13:41;;;16;GOONDI CL;HORSFIELD BAY;2256;1410;M;20010312;20010412;272500;A;R;;;FE;;;7606806;
C;003;50754;269;20010822 13:41;32//253201;
D;003;50754;269;20010822 13:41;P;;;;;;
D;003;50754;269;20010822 13:41;P;;;;;;
D;003;50754;269;20010822 13:41;V;;;;;;
D;003;50754;269;20010822 13:41;V;;;;;;
B;003;50831;270;20010822 13:41;;;4;GOSFORD ST;POINT CLARE;2250;650.2;M;20010521;20010521;0;A;3;NULL;;FD;;;7641478;
C;003;50831;270;20010822 13:41;A//306607;
D;003;50831;270;20010822 13:41;P;;;;;;
D;003;50831;270;20010822 13:41;P;;;;;;
D;003;50831;270;20010822 13:41;V;;;;;;
B;003;51207;271;20010822 13:41;;;60;GREENHAVEN DR;UMINA;2257;613.2;M;20010403;20010516;268000;A;R;;;FU;;;7645447;
C;003;51207;271;20010822 13:41;63//246906;
D;003;51207;271;20010822 13:41;P;;;;;;
D;003;51207;271;20010822 13:41;P;;;;;;
D;003;51207;271;20010822 13:41;V;;;;;;
B;003;51317;272;20010822 13:41;;;29;GREEN POINT RD;PEARL BEACH;2256;545;M;20010323;20010504;1405000;A;R;;;FV;;;7616304;
C;003;51317;272;20010822 13:41;1//774402;
D;003;51317;272;20010822 13:41;P;;;;;;
D;003;51317;272;20010822 13:41;V;;;;;;
B;003;51508;273;20010822 13:41;;;59;GREVILLIA AVE;DAVISTOWN;2251;480.6;M;20010312;20010427;230000;A;R;;;GL;;;7572674;
C;003;51508;273;20010822 13:41;59//7356;
D;003;51508;273;20010822 13:41;P;;;;;;
D;003;51508;273;20010822 13:41;V;;;;;;
D;003;51508;273;20010822 13:41;V;;;;;;
B;003;51547;274;20010822 13:41;;;30;GREVILLIA AVE;DAVISTOWN;2251;499.6;M;20010306;20010306;0;A;3;NULL;;GL;;;7587132;
C;003;51547;274;20010822 13:41;45//7356;
D;003;51547;274;20010822 13:41;P;;;;;;
D;003;51547;274;20010822 13:41;P;;;;;;
D;003;51547;274;20010822 13:41;V;;;;;;
D;003;51547;274;20010822 13:41;V;;;;;;
B;003;51606;275;20010822 13:41;;;10;GROSS AVE;UMINA;2257;701.9;M;20010324;20010507;225500;A;R;;;MA;;;7597007;
C;003;51606;275;20010822 13:41;5//12949;
D;003;51606;275;20010822 13:41;P;;;;;;
D;003;51606;275;20010822 13:41;P;;;;;;
D;003;51606;275;20010822 13:41;V;;;;;;
B;003;51698;276;20010822 13:41;;;50;GROVE RD;WAMBERAL;2260;752.5;M;20010401;20010401;0;A;R;;;GS;;;7577915;
C;003;51698;276;20010822 13:41;39//238335;
D;003;51698;276;20010822 13:41;P;;;;;;
D;003;51698;276;20010822 13:41;V;;;;;;
