A;010;20011203 12:57;CDIXON;
B;010;270414;77;20011203 12:57;;;9;STEPHENS SQ;MALLABULA;2319;645;M;20011005;20011102;120000;A;R;RESIDENCE;;FM;;;8093950;
C;010;270414;77;20011203 12:57;299//11392;
D;010;270414;77;20011203 12:57;P;;;;;;
D;010;270414;77;20011203 12:57;P;;;;;;
D;010;270414;77;20011203 12:57;V;;;;;;
B;010;270475;78;20011203 12:57;;;28;TANILBA RD;MALLABULA;2319;607;M;20010927;20011026;44500;A;V;VACANT LAND;;FM;;;8087454;
C;010;270475;78;20011203 12:57;7//547836;
D;010;270475;78;20011203 12:57;P;;;;;;
D;010;270475;78;20011203 12:57;P;;;;;;
D;010;270475;78;20011203 12:57;V;;;;;;
B;010;270622;79;20011203 12:57;;;12;WYCHEWOOD RD;MALLABULA;2319;;;20010924;20011105;137500;A;R;RESIDENCE;;FM;;;8112229;
C;010;270622;79;20011203 12:57;1393//239104;
D;010;270622;79;20011203 12:57;P;;;;;;
D;010;270622;79;20011203 12:57;P;;;;;;
D;010;270622;79;20011203 12:57;V;;;;;;
D;010;270622;79;20011203 12:57;V;;;;;;
B;010;270657;80;20011203 12:57;;;56;ACHILLES ST;NELSON BAY;2315;556.4;M;20010928;20011102;228000;A;R;RESIDENCE;;GN;;;8129186;
C;010;270657;80;20011203 12:57;84//224365;
D;010;270657;80;20011203 12:57;P;;;;;;
D;010;270657;80;20011203 12:57;V;;;;;;
D;010;270657;80;20011203 12:57;V;;;;;;
B;010;270942;81;20011203 12:57;;;157;BAGNALL BEACH RD;CORLETTE;2315;758.5;M;20010809;20011031;190000;A;V;VACANT LAND;;FC;;;8103775;
C;010;270942;81;20011203 12:57;72//818151;
D;010;270942;81;20011203 12:57;P;;;;;;
D;010;270942;81;20011203 12:57;P;;;;;;
D;010;270942;81;20011203 12:57;V;;;;;;
B;010;271388;82;20011203 12:57;;3;1;CHURCH ST;NELSON BAY;2315;;;20010926;20011101;340000;;R;RESIDENCE;3;;;;8092417;
C;010;271388;82;20011203 12:57;3//SP 61451;
D;010;271388;82;20011203 12:57;P;;;;;;
D;010;271388;82;20011203 12:57;V;;;;;;
B;010;271569;83;20011203 12:57;;14;25;DONALD ST;NELSON BAY;2315;;;20010928;20011031;257000;;R;RESIDENCE;14;;;;8095210;
C;010;271569;83;20011203 12:57;14//19774;
D;010;271569;83;20011203 12:57;P;;;;;;
D;010;271569;83;20011203 12:57;V;;;;;;
B;010;271614;84;20011203 12:57;;4;59;DONALD ST;NELSON BAY;2315;;;20010920;20011029;178000;;R;RESIDENCE;4;;;;8107836;
C;010;271614;84;20011203 12:57;4//19952;
D;010;271614;84;20011203 12:57;P;;;;;;
D;010;271614;84;20011203 12:57;P;;;;;;
D;010;271614;84;20011203 12:57;V;;;;;;
B;010;271673;85;20011203 12:57;;6;19;DOWLING ST;NELSON BAY;2315;;;20010910;20011016;185000;;3;HOME UNIT;6;;;;8082465;
C;010;271673;85;20011203 12:57;6//SP 37878;
D;010;271673;85;20011203 12:57;P;;;;;;
D;010;271673;85;20011203 12:57;P;;;;;;
D;010;271673;85;20011203 12:57;V;;;;;;
D;010;271673;85;20011203 12:57;V;;;;;;
B;010;271913;86;20011203 12:57;MACADAMIA COURT;3;8;GOVERNMENT RD;DUTCHMANS BAY;2315;;;20011008;20011008;53400;;R;RESIDENCE;3;;;;8146884;
C;010;271913;86;20011203 12:57;3//14242;
D;010;271913;86;20011203 12:57;P;;;;;;
D;010;271913;86;20011203 12:57;P;;;;;;
D;010;271913;86;20011203 12:57;V;;;;;;
D;010;271913;86;20011203 12:57;V;;;;;;
D;010;271913;86;20011203 12:57;V;;;;;;
B;010;272232;87;20011203 12:57;;10;11;GRETEL CL;NELSON BAY;2315;;;20010802;20011026;102500;;R;RESIDENCE;10;;;;8087430;
C;010;272232;87;20011203 12:57;10//SP 22759;
D;010;272232;87;20011203 12:57;P;;;;;;
D;010;272232;87;20011203 12:57;V;;;;;;
D;010;272232;87;20011203 12:57;V;;;;;;
B;010;272323;88;20011203 12:57;;12;2;INTREPID CL;NELSON BAY;2315;;;20011008;20011112;330000;;R;RESIDENCE;12;;;;8116496;
C;010;272323;88;20011203 12:57;12//16938;
D;010;272323;88;20011203 12:57;P;;;;;;
D;010;272323;88;20011203 12:57;P;;;;;;
B;010;272360;89;20011203 12:57;;;6;IRAWARI CRES;NELSON BAY;2315;613.4;M;20010917;20011109;200000;A;R;RESIDENCE;;GX;;;8110421;
C;010;272360;89;20011203 12:57;40//9165;
D;010;272360;89;20011203 12:57;P;;;;;;
D;010;272360;89;20011203 12:57;P;;;;;;
D;010;272360;89;20011203 12:57;V;;;;;;
B;010;272442;90;20011203 12:57;;1;3;KELVIN GR;NELSON BAY;2315;;;20010928;20011026;165000;;3;STRATA UNIT;1;;;;8122812;
C;010;272442;90;20011203 12:57;1//35147;
D;010;272442;90;20011203 12:57;P;;;;;;
D;010;272442;90;20011203 12:57;P;;;;;;
D;010;272442;90;20011203 12:57;V;;;;;;
D;010;272442;90;20011203 12:57;V;;;;;;
B;010;272838;91;20011203 12:57;;29;34;MAGNUS ST;NELSON BAY;2315;;;20010606;20010712;175000;;R;RESIDENCE;29;;;;8068715;
C;010;272838;91;20011203 12:57;29//19912;
D;010;272838;91;20011203 12:57;P;;;;;;
D;010;272838;91;20011203 12:57;P;;;;;;
D;010;272838;91;20011203 12:57;V;;;;;;
D;010;272838;91;20011203 12:57;V;;;;;;
B;010;272961;92;20011203 12:57;BRONTE COURT;9;17;MAGNUS ST;NELSON BAY;2315;;;20010927;20011108;179000;;R;RESIDENCE;9;;;;8116219;
C;010;272961;92;20011203 12:57;9//12811;
D;010;272961;92;20011203 12:57;P;;;;;;
D;010;272961;92;20011203 12:57;P;;;;;;
D;010;272961;92;20011203 12:57;V;;;;;;
B;010;273536;93;20011203 12:57;;;16;PARKES ST;NELSON BAY;2315;;;20010914;20011026;267500;A;R;RESIDENCE;;GQ;;;8084957;
C;010;273536;93;20011203 12:57;159//11268;
D;010;273536;93;20011203 12:57;P;;;;;;
D;010;273536;93;20011203 12:57;V;;;;;;
B;010;273749;94;20011203 12:57;;;104;STOCKTON ST;NELSON BAY;2315;809.4;M;20011120;20011120;9500;A;R;RESIDENCE;;GX;;;8144472;
C;010;273749;94;20011203 12:57;239//658262;
D;010;273749;94;20011203 12:57;P;;;;;;
D;010;273749;94;20011203 12:57;V;;;;;;
B;010;273861;95;20011203 12:57;NELSON SQUARE;11;17;STOCKTON ST;NELSON BAY;2315;;;20010928;20011026;111000;;3;COMMERCIAL;11;;;;8103253;
C;010;273861;95;20011203 12:57;11//38294;
D;010;273861;95;20011203 12:57;P;;;;;;
D;010;273861;95;20011203 12:57;V;;;;;;
D;010;273861;95;20011203 12:57;V;;;;;;
B;010;274019;96;20011203 12:57;;;39;TALLEAN RD;NELSON BAY;2315;904.2;M;20011002;20011109;375000;A;R;RESIDENCE;;GZ;;;8121237;
C;010;274019;96;20011203 12:57;1//242468;
D;010;274019;96;20011203 12:57;P;;;;;;
D;010;274019;96;20011203 12:57;P;;;;;;
D;010;274019;96;20011203 12:57;V;;;;;;
B;010;274039;97;20011203 12:57;;;77;TALLEAN RD;NELSON BAY;2315;1277;M;20010920;20011031;225000;A;R;RESIDENCE;;GZ;;;8081167;
C;010;274039;97;20011203 12:57;367//9165;
D;010;274039;97;20011203 12:57;P;;;;;;
D;010;274039;97;20011203 12:57;P;;;;;;
D;010;274039;97;20011203 12:57;V;;;;;;
B;010;274404;98;20011203 12:57;;;35;TINGARA ST;NELSON BAY;2315;1246;M;20011029;20011119;395000;A;R;RESIDENCE;;GY;;;8137257;
C;010;274404;98;20011203 12:57;574//9165;
D;010;274404;98;20011203 12:57;P;;;;;;
D;010;274404;98;20011203 12:57;P;;;;;;
D;010;274404;98;20011203 12:57;V;;;;;;
B;010;274646;99;20011203 12:57;;;4;ULLORA DR;NELSON BAY;2315;;;20010913;20011025;330000;A;R;RESIDENCE;;GY;;;8088245;
C;010;274646;99;20011203 12:57;480//9165;
D;010;274646;99;20011203 12:57;P;;;;;;
D;010;274646;99;20011203 12:57;P;;;;;;
D;010;274646;99;20011203 12:57;V;;;;;;
B;010;274694;100;20011203 12:57;;8;71;VICTORIA PDE;NELSON BAY;2315;;;20011101;20011120;362000;;R;RESIDENCE;8;;;;8141167;
C;010;274694;100;20011203 12:57;8//35231;
D;010;274694;100;20011203 12:57;P;;;;;;
D;010;274694;100;20011203 12:57;V;;;;;;
D;010;274694;100;20011203 12:57;V;;;;;;
B;010;274910;101;20011203 12:57;THE HELM;8;22;VOYAGER CL;NELSON BAY;2315;;;20011010;20011105;280000;;R;RESIDENCE;8;;;;8114862;
C;010;274910;101;20011203 12:57;8//9024;
D;010;274910;101;20011203 12:57;P;;;;;;
D;010;274910;101;20011203 12:57;V;;;;;;
D;010;274910;101;20011203 12:57;V;;;;;;
B;010;275255;102;20011203 12:57;;2;23;WENTWORTH AVE;NELSON BAY;2315;;;20010926;20011025;167000;;R;RESIDENCE;2;;;;8084252;
C;010;275255;102;20011203 12:57;2//SP 63632;
D;010;275255;102;20011203 12:57;P;;;;;;
D;010;275255;102;20011203 12:57;V;;;;;;
B;010;275437;103;20011203 12:57;;;4;ALMA CRES;RAYMOND TERRACE;2324;;;20010907;20011024;104000;A;R;RESIDENCE;;JC;;;8078338;
C;010;275437;103;20011203 12:57;39//31817;
D;010;275437;103;20011203 12:57;P;;;;;;
D;010;275437;103;20011203 12:57;P;;;;;;
D;010;275437;103;20011203 12:57;V;;;;;;
D;010;275437;103;20011203 12:57;V;;;;;;
B;010;275540;104;20011203 12:57;;;79;ALTON RD;RAYMOND TERRACE;2324;683.1;M;20011005;20011026;170000;A;R;RESIDENCE;;JD;;;8089070;
C;010;275540;104;20011203 12:57;227//261679;
D;010;275540;104;20011203 12:57;P;;;;;;
D;010;275540;104;20011203 12:57;P;;;;;;
D;010;275540;104;20011203 12:57;V;;;;;;
D;010;275540;104;20011203 12:57;V;;;;;;
B;010;275694;105;20011203 12:57;;;24;BARRELLIER CL;RAYMOND TERRACE;2324;1096;M;20010924;20011105;230000;A;R;RESIDENCE;;JD;;;8112423;
C;010;275694;105;20011203 12:57;265//262169;
D;010;275694;105;20011203 12:57;P;;;;;;
D;010;275694;105;20011203 12:57;P;;;;;;
D;010;275694;105;20011203 12:57;V;;;;;;
B;010;275802;106;20011203 12:57;;;117;BENJAMIN LEE DR;RAYMOND TERRACE;2324;567;M;20011012;20011109;123000;A;R;RESIDENCE;;JF;;;8117637;
C;010;275802;106;20011203 12:57;120//262378;
D;010;275802;106;20011203 12:57;P;;;;;;
D;010;275802;106;20011203 12:57;V;;;;;;
D;010;275802;106;20011203 12:57;V;;;;;;
B;010;275952;107;20011203 12:57;;;35;BENJAMIN LEE DR;RAYMOND TERRACE;2324;878;M;20010925;20011026;136950;A;R;RESIDENCE;;JF;;;8095226;
C;010;275952;107;20011203 12:57;88//803837;
D;010;275952;107;20011203 12:57;P;;;;;;
D;010;275952;107;20011203 12:57;P;;;;;;
D;010;275952;107;20011203 12:57;V;;;;;;
B;010;275990;108;20011203 12:57;;;3;BENNETT PL;RAYMOND TERRACE;2324;631.1;M;20010808;20010919;41000;A;V;VACANT LAND;;JD;;;8088611;
C;010;275990;108;20011203 12:57;106//264505;
D;010;275990;108;20011203 12:57;P;;;;;;
D;010;275990;108;20011203 12:57;P;;;;;;
D;010;275990;108;20011203 12:57;V;;;;;;
B;010;276001;109;20011203 12:57;;;21;BENNETT PL;RAYMOND TERRACE;2324;713.5;M;20010920;20011025;124950;A;R;RESIDENCE;;JD;;;8138039;
C;010;276001;109;20011203 12:57;14//264505;
D;010;276001;109;20011203 12:57;P;;;;;;
D;010;276001;109;20011203 12:57;P;;;;;;
D;010;276001;109;20011203 12:57;V;;;;;;
D;010;276001;109;20011203 12:57;V;;;;;;
B;010;276027;110;20011203 12:57;;;1;BETTINA CL;RAYMOND TERRACE;2324;735;M;20010823;20011116;110000;A;R;RESIDENCE;;JD;;;8141500;
C;010;276027;110;20011203 12:57;46//261236;
D;010;276027;110;20011203 12:57;P;;;;;;
D;010;276027;110;20011203 12:57;P;;;;;;
D;010;276027;110;20011203 12:57;V;;;;;;
B;010;276430;111;20011203 12:57;;1;20;CHIFLEY DR;RAYMOND TERRACE;2324;;;20011010;20011101;104000;;R;RESIDENCE;1;;;;8106981;
C;010;276430;111;20011203 12:57;1//44128;
D;010;276430;111;20011203 12:57;P;;;;;;
D;010;276430;111;20011203 12:57;V;;;;;;
B;010;276433;112;20011203 12:57;;20;22;CHIFLEY DR;RAYMOND TERRACE;2324;;;20010926;20011107;65000;;R;RESIDENCE;20;;;;8120779;
C;010;276433;112;20011203 12:57;20//19529;
D;010;276433;112;20011203 12:57;P;;;;;;
D;010;276433;112;20011203 12:57;V;;;;;;
B;010;276433;113;20011203 12:57;;21;22;CHIFLEY DR;RAYMOND TERRACE;2324;;;20011008;20011102;60000;;R;RESIDENCE;21;;;;8089125;
C;010;276433;113;20011203 12:57;21//19529;
D;010;276433;113;20011203 12:57;P;;;;;;
D;010;276433;113;20011203 12:57;V;;;;;;
B;010;276510;114;20011203 12:57;;1;5;CLARKE CL;RAYMOND TERRACE;2324;;;20010911;20011023;690000;;R;RESIDENCE;1;;;;8058118;
C;010;276510;114;20011203 12:57;1//22740;
D;010;276510;114;20011203 12:57;P;;;;;;
D;010;276510;114;20011203 12:57;P;;;;;;
D;010;276510;114;20011203 12:57;V;;;;;;
B;010;276530;115;20011203 12:57;;;7;CLYDE CCT;RAYMOND TERRACE;2324;;;20011024;20011119;91000;A;R;RESIDENCE;;JC;;;8139749;
C;010;276530;115;20011203 12:57;6//263872;
D;010;276530;115;20011203 12:57;P;;;;;;
D;010;276530;115;20011203 12:57;V;;;;;;
B;010;276719;116;20011203 12:57;;;88;DALYELL WAY;RAYMOND TERRACE;2324;700.4;M;20010924;20011026;47900;A;V;VACANT LAND;;JD;AV;;8069308;
C;010;276719;116;20011203 12:57;165//1003298;
D;010;276719;116;20011203 12:57;P;;;;;;
D;010;276719;116;20011203 12:57;P;;;;;;
D;010;276719;116;20011203 12:57;V;;;;;;
B;010;276832;117;20011203 12:57;;;84;DAWSON RD;RAYMOND TERRACE;2324;600.6;M;20010906;20011102;37000;A;V;VACANT LAND;;JD;;;8098442;
C;010;276832;117;20011203 12:57;1//827472;
D;010;276832;117;20011203 12:57;P;;;;;;
D;010;276832;117;20011203 12:57;P;;;;;;
D;010;276832;117;20011203 12:57;V;;;;;;
B;010;277059;118;20011203 12:57;;;24;ELKIN AVE;RAYMOND TERRACE;2324;366.7;M;20010927;20011108;87000;A;R;RESIDENCE;;JC;;;8118102;
C;010;277059;118;20011203 12:57;41//18666;
D;010;277059;118;20011203 12:57;P;;;;;;
D;010;277059;118;20011203 12:57;V;;;;;;
D;010;277059;118;20011203 12:57;V;;;;;;
D;010;277059;118;20011203 12:57;V;;;;;;
D;010;277059;118;20011203 12:57;V;;;;;;
B;010;277145;119;20011203 12:57;;;9;ELWIN RD;RAYMOND TERRACE;2324;617.3;M;20010920;20011114;105000;A;3;;;JF;;;8125067;
C;010;277145;119;20011203 12:57;575//792381;
D;010;277145;119;20011203 12:57;P;;;;;;
D;010;277145;119;20011203 12:57;V;;;;;;
B;010;277271;120;20011203 12:57;;1;13;FURRACABAD CL;RAYMOND TERRACE;2324;;;20010823;20011019;85000;;R;RESIDENCE;1;;;;8079510;
C;010;277271;120;20011203 12:57;1//39392;
D;010;277271;120;20011203 12:57;P;;;;;;
D;010;277271;120;20011203 12:57;V;;;;;;
B;010;277283;121;20011203 12:57;;;16;FURRACABAD CL;RAYMOND TERRACE;2324;;;20011025;20011121;126000;A;R;RESIDENCE;;JF;;;8152632;
C;010;277283;121;20011203 12:57;421//263573;
D;010;277283;121;20011203 12:57;P;;;;;;
D;010;277283;121;20011203 12:57;P;;;;;;
D;010;277283;121;20011203 12:57;V;;;;;;
B;010;277311;122;20011203 12:57;;;32;GARDEN AVE;RAYMOND TERRACE;2324;622.8;M;20010905;20011017;35000;A;V;VACANT LAND;;JD;;;8131217;
C;010;277311;122;20011203 12:57;281//740009;
D;010;277311;122;20011203 12:57;P;;;;;;
D;010;277311;122;20011203 12:57;V;;;;;;
B;010;277414;123;20011203 12:57;;;13;GORDON REEVE CL;RAYMOND TERRACE;2324;911.3;M;20011015;20011120;240000;A;R;RESIDENCE;;JF;;;8143297;
C;010;277414;123;20011203 12:57;46//852955;
D;010;277414;123;20011203 12:57;P;;;;;;
D;010;277414;123;20011203 12:57;P;;;;;;
D;010;277414;123;20011203 12:57;V;;;;;;
D;010;277414;123;20011203 12:57;V;;;;;;
B;010;277431;124;20011203 12:57;;;13;GREEN SLOPES DR;RAYMOND TERRACE;2324;548.2;M;20010904;20010921;153000;A;R;RESIDENCE;;JD;;;8079712;
C;010;277431;124;20011203 12:57;10//260824;
D;010;277431;124;20011203 12:57;P;;;;;;
D;010;277431;124;20011203 12:57;P;;;;;;
D;010;277431;124;20011203 12:57;V;;;;;;
D;010;277431;124;20011203 12:57;V;;;;;;
B;010;277510;125;20011203 12:57;;;6;HARPER CT;RAYMOND TERRACE;2324;712.5;M;20011002;20011109;122500;A;R;RESIDENCE;;JF;;;8139250;
C;010;277510;125;20011203 12:57;3049//786401;
D;010;277510;125;20011203 12:57;P;;;;;;
D;010;277510;125;20011203 12:57;P;;;;;;
D;010;277510;125;20011203 12:57;V;;;;;;
B;010;277563;126;20011203 12:57;;;58;HASTINGS DR;RAYMOND TERRACE;2324;570;M;20010904;20010928;137500;A;R;RESIDENCE;;JF;AC;;8051041;
C;010;277563;126;20011203 12:57;1023//826758;
D;010;277563;126;20011203 12:57;P;;;;;;
D;010;277563;126;20011203 12:57;P;;;;;;
D;010;277563;126;20011203 12:57;V;;;;;;
B;010;277656;127;20011203 12:57;;;3;HENNING RD;RAYMOND TERRACE;2324;583.8;M;20010914;20011017;170000;A;R;RESIDENCE;;JD;;;8097662;
C;010;277656;127;20011203 12:57;185//255588;
D;010;277656;127;20011203 12:57;P;;;;;;
D;010;277656;127;20011203 12:57;P;;;;;;
D;010;277656;127;20011203 12:57;V;;;;;;
B;010;277726;128;20011203 12:57;;;11;HOLLYDEEN AVE;RAYMOND TERRACE;2324;687;M;20011010;20011109;130000;A;R;RESIDENCE;;JF;;;8139681;
C;010;277726;128;20011203 12:57;123//803837;
D;010;277726;128;20011203 12:57;P;;;;;;
D;010;277726;128;20011203 12:57;P;;;;;;
D;010;277726;128;20011203 12:57;V;;;;;;
D;010;277726;128;20011203 12:57;V;;;;;;
B;010;277743;129;20011203 12:57;;;6;HOLT PL;RAYMOND TERRACE;2324;629.7;M;20011019;20011109;116500;A;R;RESIDENCE;;JD;;;8126624;
C;010;277743;129;20011203 12:57;92//264505;
D;010;277743;129;20011203 12:57;P;;;;;;
D;010;277743;129;20011203 12:57;P;;;;;;
D;010;277743;129;20011203 12:57;V;;;;;;
B;010;277795;130;20011203 12:57;;;12;HOLWELL CL;RAYMOND TERRACE;2324;702.7;M;20011004;20011101;115000;A;R;RESIDENCE;;JD;;;8088753;
C;010;277795;130;20011203 12:57;78//264505;
D;010;277795;130;20011203 12:57;P;;;;;;
D;010;277795;130;20011203 12:57;V;;;;;;
B;010;278110;131;20011203 12:57;;;8;KATHERINE CL;RAYMOND TERRACE;2324;741.9;M;20011010;20011102;135500;A;R;RESIDENCE;;JF;;;8092184;
C;010;278110;131;20011203 12:57;319//263822;
D;010;278110;131;20011203 12:57;P;;;;;;
D;010;278110;131;20011203 12:57;V;;;;;;
B;010;278299;132;20011203 12:57;;;25;LACHLAN ST;RAYMOND TERRACE;2324;592;M;20010820;20010928;117000;A;R;RESIDENCE;;JF;;;8133015;
C;010;278299;132;20011203 12:57;166//264059;
D;010;278299;132;20011203 12:57;P;;;;;;
D;010;278299;132;20011203 12:57;V;;;;;;
B;010;278413;133;20011203 12:57;;;11;LOFTUS PL;RAYMOND TERRACE;2324;523.1;M;20010910;20011026;200000;A;R;RESIDENCE;;JD;AC;;8073413;
C;010;278413;133;20011203 12:57;55//855927;
D;010;278413;133;20011203 12:57;P;;;;;;
D;010;278413;133;20011203 12:57;P;;;;;;
D;010;278413;133;20011203 12:57;V;;;;;;
D;010;278413;133;20011203 12:57;V;;;;;;
B;010;278865;134;20011203 12:57;;;7;MURULLA CRES;RAYMOND TERRACE;2324;543.8;M;20010724;20010824;82500;A;R;RESIDENCE;;JA;;;8086754;
C;010;278865;134;20011203 12:57;129//24655;
D;010;278865;134;20011203 12:57;P;;;;;;
D;010;278865;134;20011203 12:57;V;;;;;;
D;010;278865;134;20011203 12:57;V;;;;;;
B;010;279016;135;20011203 12:57;;;5;OXLEY CL;RAYMOND TERRACE;2324;657.1;M;20011011;20011112;130000;A;R;RESIDENCE;;JF;;;8133013;
C;010;279016;135;20011203 12:57;3043//786401;
D;010;279016;135;20011203 12:57;P;;;;;;
D;010;279016;135;20011203 12:57;P;;;;;;
D;010;279016;135;20011203 12:57;V;;;;;;
D;010;279016;135;20011203 12:57;V;;;;;;
B;010;279649;136;20011203 12:57;;;90;RICHARDSON RD;RAYMOND TERRACE;2324;1400;M;20011016;20011116;175000;A;R;RESIDENCE;;JF;;;8137547;
C;010;279649;136;20011203 12:57;164//253478;
D;010;279649;136;20011203 12:57;P;;;;;;
D;010;279649;136;20011203 12:57;P;;;;;;
D;010;279649;136;20011203 12:57;V;;;;;;
D;010;279649;136;20011203 12:57;V;;;;;;
B;010;279669;137;20011203 12:57;;;30;RICHARDSON RD;RAYMOND TERRACE;2324;;;20010323;20010504;100000;A;R;RESIDENCE;;JC;;;8143172;
C;010;279669;137;20011203 12:57;4//31818;
D;010;279669;137;20011203 12:57;P;;;;;;
D;010;279669;137;20011203 12:57;V;;;;;;
B;010;279988;138;20011203 12:57;;;39;STURGEON ST;RAYMOND TERRACE;2324;890.4;M;20010709;20011016;1370000;B;3;OFFICE;;BH;BO;;8042864;
C;010;279988;138;20011203 12:57;3//730310;
D;010;279988;138;20011203 12:57;P;;;;;;
D;010;279988;138;20011203 12:57;V;;;;;;
B;010;279991;139;20011203 12:57;;;49;STURGEON ST;RAYMOND TERRACE;2324;676.5;M;20011010;20011111;100000;A;R;RESIDENCE;;JA;;;8141564;
C;010;279991;139;20011203 12:57;1//779224;
D;010;279991;139;20011203 12:57;P;;;;;;
D;010;279991;139;20011203 12:57;V;;;;;;
B;010;280028;140;20011203 12:57;;;;TALAVERA CL;RAYMOND TERRACE;2324;750.7;M;20010904;20011023;55000;A;V;VACANT LAND;;JD;;;8152423;
C;010;280028;140;20011203 12:57;159//1007424;
D;010;280028;140;20011203 12:57;P;;;;;;
D;010;280028;140;20011203 12:57;P;;;;;;
D;010;280028;140;20011203 12:57;V;;;;;;
D;010;280028;140;20011203 12:57;V;;;;;;
B;010;280085;141;20011203 12:57;;;6;THE TERRACE;RAYMOND TERRACE;2324;561.4;M;20010912;20011019;118000;A;R;RESIDENCE;;JA;AC;;8074787;
C;010;280085;141;20011203 12:57;6//263964;
D;010;280085;141;20011203 12:57;P;;;;;;
D;010;280085;141;20011203 12:57;V;;;;;;
B;010;280295;142;20011203 12:57;;;53;WAHROONGA ST;RAYMOND TERRACE;2324;575.4;M;20010817;20011026;119950;A;R;RESIDENCE;;JA;;;8128104;
C;010;280295;142;20011203 12:57;43//24067;
D;010;280295;142;20011203 12:57;P;;;;;;
D;010;280295;142;20011203 12:57;V;;;;;;
D;010;280295;142;20011203 12:57;V;;;;;;
B;010;280414;143;20011203 12:57;;;7;WEDGEWOOD CL;RAYMOND TERRACE;2324;1126;M;20010120;20010120;232000;A;R;RESIDENCE;;JF;AC;;8065661;
C;010;280414;143;20011203 12:57;74//814257;
D;010;280414;143;20011203 12:57;P;;;;;;
D;010;280414;143;20011203 12:57;V;;;;;;
B;010;280471;144;20011203 12:57;;;6;WILLIAM BAILEY ST;RAYMOND TERRACE;2324;1259;M;20010824;20011005;407000;S;3;INDUSTNAL UMT;;CA;;;8121140;
C;010;280471;144;20011203 12:57;23//813423;
D;010;280471;144;20011203 12:57;P;;;;;;
D;010;280471;144;20011203 12:57;P;;;;;;
D;010;280471;144;20011203 12:57;V;;;;;;
B;010;280928;145;20011203 12:57;;;;VINE ST;SEAHAM;2324;1328;M;20010907;20011019;175000;A;R;RESIDENCE;;HS;AC;;8073102;
C;010;280928;145;20011203 12:57;12/26/758899;
D;010;280928;145;20011203 12:57;P;;;;;;
D;010;280928;145;20011203 12:57;V;;;;;;
B;010;281305;146;20011203 12:57;;;95;HORACE ST;SHOAL BAY;2315;;;20010913;20011025;235000;A;R;RESIDENCE;;GK;;;8082417;
C;010;281305;146;20011203 12:57;49/F/9686;
D;010;281305;146;20011203 12:57;P;;;;;;
D;010;281305;146;20011203 12:57;P;;;;;;
D;010;281305;146;20011203 12:57;V;;;;;;
D;010;281305;146;20011203 12:57;V;;;;;;
B;010;281883;147;20011203 12:57;;3;6;SHOAL BAY AVE;SHOAL BAY;2315;;;20011015;20011119;165000;;R;RESIDENCE;3;;;;8136197;
C;010;281883;147;20011203 12:57;3//13140;
D;010;281883;147;20011203 12:57;P;;;;;;
D;010;281883;147;20011203 12:57;P;;;;;;
D;010;281883;147;20011203 12:57;V;;;;;;
B;010;282423;148;20011203 12:57;;;22;ASH ST;SOLDIERS POINT;2317;796.7;M;20011008;20011109;200000;A;R;RESIDENCE;;FH;;;8136646;
C;010;282423;148;20011203 12:57;88//243096;
D;010;282423;148;20011203 12:57;P;;;;;;
D;010;282423;148;20011203 12:57;P;;;;;;
D;010;282423;148;20011203 12:57;V;;;;;;
D;010;282423;148;20011203 12:57;V;;;;;;
B;010;282477;149;20011203 12:57;;2;38;BAGNALL AVE;SOLDIERS POINT;2317;;;20010926;20011031;160000;;3;DUPLEX;2;;;;8121397;
C;010;282477;149;20011203 12:57;2//SP 50707;
D;010;282477;149;20011203 12:57;P;;;;;;
D;010;282477;149;20011203 12:57;P;;;;;;
D;010;282477;149;20011203 12:57;V;;;;;;
B;010;282724;150;20011203 12:57;;;14;CHARTHOUSE AVE;CORLETTE;2315;341.5;M;20010924;20011026;189000;A;R;RESIDENCE;;FC;;;8140329;
C;010;282724;150;20011203 12:57;7221//867341;
D;010;282724;150;20011203 12:57;P;;;;;;
D;010;282724;150;20011203 12:57;V;;;;;;
D;010;282724;150;20011203 12:57;V;;;;;;
B;010;282809;151;20011203 12:57;;;8;COMPASS CL;SALAMANDER BAY;2317;690.1;M;20010403;20011102;232000;A;R;RESIDENCE;;FF;;;8127122;
C;010;282809;151;20011203 12:57;42//838749;
D;010;282809;151;20011203 12:57;P;;;;;;
D;010;282809;151;20011203 12:57;P;;;;;;
D;010;282809;151;20011203 12:57;V;;;;;;
B;010;282850;152;20011203 12:57;;;1;CORLETTE POINT RD;CORLETTE;2315;581.7;M;20011018;20011018;150000;A;V;VACANT LAND;;FB;;;8108803;
C;010;282850;152;20011203 12:57;20//207498;
D;010;282850;152;20011203 12:57;P;;;;;;
D;010;282850;152;20011203 12:57;V;;;;;;
B;010;282881;153;20011203 12:57;;;16;CORRIE PDE;CORLETTE;2315;511;M;20010803;20011026;329000;A;R;RESIDENCE;;FB;AC;;8073019;
C;010;282881;153;20011203 12:57;88//245168;
D;010;282881;153;20011203 12:57;P;;;;;;
D;010;282881;153;20011203 12:57;P;;;;;;
D;010;282881;153;20011203 12:57;V;;;;;;
B;010;282922;154;20011203 12:57;;;39;CORRIE PDE;CORLETTE;2315;573.8;M;20010914;20011019;285000;A;R;RESIDENCE;;FB;;;8089849;
C;010;282922;154;20011203 12:57;34//245168;
D;010;282922;154;20011203 12:57;P;;;;;;
D;010;282922;154;20011203 12:57;P;;;;;;
