A;008;20011109 11:32;CDIXON;
B;008;211518;80;20011109 11:33;;;14;CHALLICE ST;BERESFIELD;2322;600.7;M;20010320;20010607;140000;A;R;RESIDENCE;;DB;AC;;4313279;
C;008;211518;80;20011109 11:33;239//500905;
D;008;211518;80;20011109 11:33;P;;;;;;
D;008;211518;80;20011109 11:33;V;;;;;;
B;008;211807;81;20011109 11:33;;;56;CHATHAM RD;BROADMEADOW;2292;316.2;M;20010330;20010514;135000;A;R;RESIDENCE;;FR;AC;;7634985;
C;008;211807;81;20011109 11:33;1//168170;
D;008;211807;81;20011109 11:33;P;;;;;;
D;008;211807;81;20011109 11:33;V;;;;;;
B;008;211902;82;20011109 11:33;;;14;CHATHAM RD;GEORGETOWN;2298;;;20010619;20010724;156000;A;R;RESIDENCE;;JS;AC;;7822249;
C;008;211902;82;20011109 11:33;14//8206;
D;008;211902;82;20011109 11:33;P;;;;;;
D;008;211902;82;20011109 11:33;V;;;;;;
D;008;211902;82;20011109 11:33;V;;;;;;
B;008;212164;83;20011109 11:33;;;71;CHINCHEN ST;ISLINGTON;2296;402.1;M;20010614;20010726;140000;A;R;RESIDENCE;;DE;AC;;7824463;
C;008;212164;83;20011109 11:33;1, 2//784061;
D;008;212164;83;20011109 11:33;P;;;;;;
D;008;212164;83;20011109 11:33;V;;;;;;
B;008;212191;84;20011109 11:33;;;64;CHINCHEN ST;ISLINGTON;2296;;;20000810;20000914;107000;A;R;RESIDENCE;;DE;AC;;4287621;
C;008;212191;84;20011109 11:33;;
D;008;212191;84;20011109 11:33;P;;;;;;
B;008;212193;85;20011109 11:33;;;60;CHINCHEN ST;ISLINGTON;2296;113.8;M;20010217;20010426;112000;A;R;RESIDENCE;;DE;AC;;7588711;
C;008;212193;85;20011109 11:33;1//709948;
D;008;212193;85;20011109 11:33;P;;;;;;
D;008;212193;85;20011109 11:33;P;;;;;;
D;008;212193;85;20011109 11:33;V;;;;;;
B;008;212397;86;20011109 11:33;;;180;CHRISTO RD;WARATAH;2298;607.4;M;20010706;20010803;207500;A;R;RESIDENCE;;JR;AC;;7846456;
C;008;212397;86;20011109 11:33;101//569322;
D;008;212397;86;20011109 11:33;P;;;;;;
D;008;212397;86;20011109 11:33;V;;;;;;
B;008;212630;87;20011109 11:33;;;3;CHURCH ST;MAYFIELD;2304;;;20010514;20010622;135000;A;R;RESIDENCE;;JD;AC;;4315781;
C;008;212630;87;20011109 11:33;PT LOTS 7/8;
D;008;212630;87;20011109 11:33;P;;;;;;
D;008;212630;87;20011109 11:33;P;;;;;;
D;008;212630;87;20011109 11:33;V;;;;;;
D;008;212630;87;20011109 11:33;V;;;;;;
B;008;212810;88;20011109 11:33;;6;124;CHURCH ST;THE HILL;2300;;;20010615;20010803;140000;;3;HOME  UNIT;6;;;;7851117;
C;008;212810;88;20011109 11:33;6//1533;
D;008;212810;88;20011109 11:33;P;;;;;;
D;008;212810;88;20011109 11:33;V;;;;;;
B;008;212853;89;20011109 11:33;;;36;CHURCH ST;STOCKTON;2295;347.8;M;20001215;20010112;150000;A;R;RESIDENCE;;HN;AC;;4306535;
C;008;212853;89;20011109 11:33;1//215065;
D;008;212853;89;20011109 11:33;P;;;;;;
D;008;212853;89;20011109 11:33;V;;;;;;
B;008;212875;90;20011109 11:33;;;13;CHURNWOOD DR;FLETCHER;2287;727.1;M;20010702;20010806;81000;A;R;RESIDENCE;;AP;AC;;7877481;
C;008;212875;90;20011109 11:33;824//1015188;
D;008;212875;90;20011109 11:33;P;;;;;;
D;008;212875;90;20011109 11:33;P;;;;;;
D;008;212875;90;20011109 11:33;V;;;;;;
B;008;212960;91;20011109 11:33;;;39;CITY RD;ADAMSTOWN HEIGHTS;2289;904.2;M;20010626;20010823;172000;A;R;RESIDENCE;;HA;AC;;7895123;
C;008;212960;91;20011109 11:33;19//18065;
D;008;212960;91;20011109 11:33;P;;;;;;
D;008;212960;91;20011109 11:33;P;;;;;;
D;008;212960;91;20011109 11:33;V;;;;;;
B;008;213039;92;20011109 11:33;;;87;CITY RD;MEREWETHER;2291;337.7;M;20010614;20010719;204000;A;R;RESIDENCE;;HJ;AC;;7842679;
C;008;213039;92;20011109 11:33;100//840345;
D;008;213039;92;20011109 11:33;P;;;;;;
D;008;213039;92;20011109 11:33;P;;;;;;
D;008;213039;92;20011109 11:33;V;;;;;;
B;008;213287;93;20011109 11:33;;;38;CLEARY ST;HAMILTON;2303;227.2;M;20000511;20000531;165000;A;R;RESIDENCE;;FS;AC;;4289796;
C;008;213287;93;20011109 11:33;1//196922;
D;008;213287;93;20011109 11:33;P;;;;;;
D;008;213287;93;20011109 11:33;P;;;;;;
B;008;213309;94;20011109 11:33;;;76;CLEARY ST;HAMILTON;2303;;;20010404;20010524;220000;A;R;RESIDENCE;;FS;AC;;4311520;
C;008;213309;94;20011109 11:33;PT 17/T/192809;
D;008;213309;94;20011109 11:33;P;;;;;;
D;008;213309;94;20011109 11:33;P;;;;;;
D;008;213309;94;20011109 11:33;P;;;;;;
D;008;213309;94;20011109 11:33;V;;;;;;
B;008;213309;95;20011109 11:33;;;76;CLEARY ST;HAMILTON;2303;;;20010404;20010524;215000;A;R;RESIDENCE;;FS;AC;;4311521;
C;008;213309;95;20011109 11:33;PT 17/T/192809;
D;008;213309;95;20011109 11:33;P;;;;;;
D;008;213309;95;20011109 11:33;P;;;;;;
D;008;213309;95;20011109 11:33;P;;;;;;
D;008;213309;95;20011109 11:33;V;;;;;;
B;008;213351;96;20011109 11:33;;;133;CLEARY ST;HAMILTON;2303;202.3;M;20010608;20010713;165000;A;R;RESIDENCE;;FR;AC;;7859676;
C;008;213351;96;20011109 11:33;164//999623;
D;008;213351;96;20011109 11:33;P;;;;;;
D;008;213351;96;20011109 11:33;V;;;;;;
B;008;213687;97;20011109 11:33;;;30;COANE ST;MEREWETHER;2291;430;M;20010403;20010531;480000;A;R;RESIDENCE;;HL;AC;;4318800;
C;008;213687;97;20011109 11:33;B//162346;
D;008;213687;97;20011109 11:33;P;;;;;;
D;008;213687;97;20011109 11:33;P;;;;;;
D;008;213687;97;20011109 11:33;V;;;;;;
B;008;214103;98;20011109 11:33;;;14;COORONG CL;WALLSEND;2287;1331;M;20010719;20010810;450000;A;R;RESIDENCE;;AJ;AC;;7877412;
C;008;214103;98;20011109 11:33;7011//857623;
D;008;214103;98;20011109 11:33;P;;;;;;
D;008;214103;98;20011109 11:33;P;;;;;;
D;008;214103;98;20011109 11:33;V;;;;;;
B;008;214132;99;20011109 11:33;;;39;COORUMBUNG RD;BROADMEADOW;2292;455.26;M;20010519;20010703;116000;A;R;RESIDENCE;;HB;AC;;7873966;
C;008;214132;99;20011109 11:33;1//317903;
D;008;214132;99;20011109 11:33;P;;;;;;
D;008;214132;99;20011109 11:33;P;;;;;;
D;008;214132;99;20011109 11:33;V;;;;;;
B;008;214163;100;20011109 11:33;;;1;COPELAND ST;LAMBTON;2299;360.4;M;20010615;20010731;177500;A;R;RESIDENCE;;FB;AC;;7834742;
C;008;214163;100;20011109 11:33;8//19753;
D;008;214163;100;20011109 11:33;P;;;;;;
D;008;214163;100;20011109 11:33;V;;;;;;
D;008;214163;100;20011109 11:33;V;;;;;;
B;008;214239;101;20011109 11:33;;;11;CORINDI ST;WALLSEND;2287;803.1;M;20010207;20010220;12750;A;R;RESIDENCE;;AF;AC;;7659726;
C;008;214239;101;20011109 11:33;161//35225;
D;008;214239;101;20011109 11:33;P;;;;;;
D;008;214239;101;20011109 11:33;P;;;;;;
D;008;214239;101;20011109 11:33;V;;;;;;
B;008;214263;102;20011109 11:33;;;25;CORLETTE ST;COOKS HILL;2300;81.3;M;20010504;20010608;212500;A;R;RESIDENCE;;KA;AC;;7808075;
C;008;214263;102;20011109 11:33;758//747869;
D;008;214263;102;20011109 11:33;P;;;;;;
D;008;214263;102;20011109 11:33;P;;;;;;
D;008;214263;102;20011109 11:33;V;;;;;;
B;008;214264;103;20011109 11:33;;;25 A;CORLETTE ST;COOKS HILL;2300;349.5;M;20010504;20010608;212500;A;R;RESIDENCE;;KA;AC;;7808075;
C;008;214264;103;20011109 11:33;757//747869;
D;008;214264;103;20011109 11:33;P;;;;;;
D;008;214264;103;20011109 11:33;P;;;;;;
D;008;214264;103;20011109 11:33;V;;;;;;
D;008;214264;103;20011109 11:33;V;;;;;;
B;008;214280;104;20011109 11:33;;;47;CORLETTE ST;COOKS HILL;2300;210.1;M;20010605;20010726;255000;A;R;RESIDENCE;;KA;AC;;7821134;
C;008;214280;104;20011109 11:33;581//595778;
D;008;214280;104;20011109 11:33;P;;;;;;
D;008;214280;104;20011109 11:33;P;;;;;;
D;008;214280;104;20011109 11:33;V;;;;;;
B;008;214387;105;20011109 11:33;;1;;CORLETTE ST HOUSE NO: 54/56;COOKS HILL;2300;;;20010701;20010807;230000;;R;RESIDENCE;1;;;;7886643;
C;008;214387;105;20011109 11:33;1//SP 47404;
D;008;214387;105;20011109 11:33;P;;;;;;
D;008;214387;105;20011109 11:33;V;;;;;;
D;008;214387;105;20011109 11:33;V;;;;;;
D;008;214387;105;20011109 11:33;V;;;;;;
B;008;214416;106;20011109 11:33;;;32;CORLETTE ST;COOKS HILL;2300;195.3;M;20010522;20010704;236000;A;R;RESIDENCE;;KA;AC;;7882470;
C;008;214416;106;20011109 11:33;651//1013333;
D;008;214416;106;20011109 11:33;P;;;;;;
D;008;214416;106;20011109 11:33;V;;;;;;
B;008;214551;107;20011109 11:33;;;41;COTTONWOOD CH;FLETCHER;2287;755.6;M;20010510;20010613;870000;A;V;VACANT LAND;;AP;AV;;7832378;
C;008;214551;107;20011109 11:33;835//1015188;
D;008;214551;107;20011109 11:33;P;;;;;;
D;008;214551;107;20011109 11:33;V;;;;;;
B;008;214671;108;20011109 11:33;;;5;COWIE ST;MAYFIELD;2304;;;20010614;20010726;136000;A;R;RESIDENCE;;JD;AC;;7820189;
C;008;214671;108;20011109 11:33;13//14647;
D;008;214671;108;20011109 11:33;P;;;;;;
D;008;214671;108;20011109 11:33;P;;;;;;
D;008;214671;108;20011109 11:33;V;;;;;;
B;008;214972;109;20011109 11:33;;;10;CREBERT ST;MAYFIELD;2304;450;M;20010601;20010706;179950;A;R;RESIDENCE;;JE;AC;;7880494;
C;008;214972;109;20011109 11:33;4//876881;
D;008;214972;109;20011109 11:33;P;;;;;;
D;008;214972;109;20011109 11:33;P;;;;;;
D;008;214972;109;20011109 11:33;V;;;;;;
D;008;214972;109;20011109 11:33;V;;;;;;
B;008;215078;110;20011109 11:33;;;81;CRESCENT RD;WARATAH;2298;556.4;M;20010419;20010501;175000;A;R;RESIDENCE;;JR;AC;;7607141;
C;008;215078;110;20011109 11:33;1//515628;
D;008;215078;110;20011109 11:33;P;;;;;;
D;008;215078;110;20011109 11:33;P;;;;;;
D;008;215078;110;20011109 11:33;V;;;;;;
B;008;215284;111;20011109 11:33;;;9;CROMWELL ST;NEW LAMBTON;2305;377.5;M;20010730;20010820;115000;A;R;RESIDENCE;;FD;AC;;7889766;
C;008;215284;111;20011109 11:33;2//322630;
D;008;215284;111;20011109 11:33;P;;;;;;
D;008;215284;111;20011109 11:33;V;;;;;;
D;008;215284;111;20011109 11:33;V;;;;;;
D;008;215284;111;20011109 11:33;V;;;;;;
B;008;215400;112;20011109 11:33;;;93;CROUDACE RD;ELERMORE VALE;2287;524.8;M;20010629;20010813;153000;A;R;RESIDENCE;;AE;AC;;7870293;
C;008;215400;112;20011109 11:33;4//31936;
D;008;215400;112;20011109 11:33;P;;;;;;
D;008;215400;112;20011109 11:33;P;;;;;;
D;008;215400;112;20011109 11:33;V;;;;;;
D;008;215400;112;20011109 11:33;V;;;;;;
B;008;215915;113;20011109 11:33;;;29;CURRY ST;MEREWETHER;2291;696.77;M;20010515;20010629;610000;A;R;RESIDENCE;;HL;AC;;7805175;
C;008;215915;113;20011109 11:33;112/8A/111243;
D;008;215915;113;20011109 11:33;P;;;;;;
D;008;215915;113;20011109 11:33;P;;;;;;
D;008;215915;113;20011109 11:33;V;;;;;;
B;008;216060;114;20011109 11:33;;;5;CYPRESS CL;FLETCHER;2287;605.2;M;20010625;20010725;55000;A;V;VACANT LAND;;AP;AV;;7830052;
C;008;216060;114;20011109 11:33;312//868047;
D;008;216060;114;20011109 11:33;P;;;;;;
D;008;216060;114;20011109 11:33;P;;;;;;
D;008;216060;114;20011109 11:33;V;;;;;;
B;008;216065;115;20011109 11:33;;;75;CYPRESS CL;FLETCHER;2287;681.2;M;20010702;20010801;61000;A;V;VACANT LAND;;AP;AV;;7830977;
C;008;216065;115;20011109 11:33;333//868047;
D;008;216065;115;20011109 11:33;P;;;;;;
D;008;216065;115;20011109 11:33;P;;;;;;
D;008;216065;115;20011109 11:33;V;;;;;;
B;008;216085;116;20011109 11:33;;;23;CYPRESS CL;FLETCHER;2287;617.5;M;20010625;20010730;44000;A;V;VACANT LAND;;AP;AV;;7844476;
C;008;216085;116;20011109 11:33;317//868047;
D;008;216085;116;20011109 11:33;P;;;;;;
D;008;216085;116;20011109 11:33;P;;;;;;
D;008;216085;116;20011109 11:33;V;;;;;;
B;008;216325;117;20011109 11:33;;;91;DARBY ST;COOKS HILL;2300;230.2;M;20010622;20010726;203500;B;3;;;LQ;BO;;7895246;
C;008;216325;117;20011109 11:33;1//745396;
D;008;216325;117;20011109 11:33;P;;;;;;
D;008;216325;117;20011109 11:33;P;;;;;;
D;008;216325;117;20011109 11:33;P;;;;;;
D;008;216325;117;20011109 11:33;V;;;;;;
B;008;216355;118;20011109 11:33;;15;191;DARBY ST;COOKS HILL;2300;;;20010710;20010803;185000;;3;UNIT;15;;;;7847100;
C;008;216355;118;20011109 11:33;15//44905;
D;008;216355;118;20011109 11:33;P;;;;;;
D;008;216355;118;20011109 11:33;V;;;;;;
B;008;216775;119;20011109 11:33;;;19;DATE ST;ADAMSTOWN;2289;379.4;M;20010326;20010501;140000;A;R;RESIDENCE;;HB;AC;;7592207;
C;008;216775;119;20011109 11:33;A//371417;
D;008;216775;119;20011109 11:33;P;;;;;;
D;008;216775;119;20011109 11:33;V;;;;;;
B;008;216872;120;20011109 11:33;;;6;DATE ST;ADAMSTOWN;2289;;;20010709;20010824;200000;A;R;RESIDENCE;;HG;AC;;7894555;
C;008;216872;120;20011109 11:33;2//301737;
D;008;216872;120;20011109 11:33;P;;;;;;
D;008;216872;120;20011109 11:33;P;;;;;;
D;008;216872;120;20011109 11:33;V;;;;;;
B;008;216968;121;20011109 11:33;;;39;DAWSON ST;COOKS HILL;2300;505.9;M;20010213;20010706;68000;A;V;VACANT LAND;;KA;AV;;7798974;
C;008;216968;121;20011109 11:33;1//745365;
D;008;216968;121;20011109 11:33;P;;;;;;
D;008;216968;121;20011109 11:33;P;;;;;;
D;008;216968;121;20011109 11:33;P;;;;;;
D;008;216968;121;20011109 11:33;V;;;;;;
D;008;216968;121;20011109 11:33;V;;;;;;
B;008;217132;122;20011109 11:33;;;8;DAWSON ST;COOKS HILL;2300;;;20010627;20010808;475000;A;R;RESIDENCE;;KA;AC;;7848693;
C;008;217132;122;20011109 11:33;96/G/95279;
D;008;217132;122;20011109 11:33;P;;;;;;
D;008;217132;122;20011109 11:33;P;;;;;;
D;008;217132;122;20011109 11:33;V;;;;;;
D;008;217132;122;20011109 11:33;V;;;;;;
B;008;217172;123;20011109 11:33;;;19;DAWSON ST;WARATAH;2298;;;20010228;20010420;112000;A;R;RESIDENCE;;JR;AC;;4307517;
C;008;217172;123;20011109 11:33;LOT 2 9.78X45.72 & 3.05X9.75 TO ARNOLDS LANERESUB PT LOT 18 SEC C BK 1;
C;008;217172;123;20011109 11:33;859 NO 457;
D;008;217172;123;20011109 11:33;P;;;;;;
D;008;217172;123;20011109 11:33;V;;;;;;
B;008;217532;124;20011109 11:33;;;231;DENISON ST;BROADMEADOW;2292;819.5;M;20010115;20010619;220000;A;R;RESIDENCE;;FT;AC;;7712731;
C;008;217532;124;20011109 11:33;10//37739;
D;008;217532;124;20011109 11:33;P;;;;;;
D;008;217532;124;20011109 11:33;P;;;;;;
D;008;217532;124;20011109 11:33;P;;;;;;
D;008;217532;124;20011109 11:33;V;;;;;;
B;008;217655;125;20011109 11:33;;;38;DENISON ST;HAMILTON EAST;2303;417.3;M;20010214;20010321;260000;A;R;RESIDENCE;;FS;AC;;7547113;
C;008;217655;125;20011109 11:33;3A/W/95352;
D;008;217655;125;20011109 11:33;P;;;;;;
D;008;217655;125;20011109 11:33;P;;;;;;
D;008;217655;125;20011109 11:33;V;;;;;;
B;008;217801;126;20011109 11:33;;4;49;DENNEY ST;BROADMEADOW;2292;;;20010606;20010718;71000;;3;UNIT;4;;;;7842592;
C;008;217801;126;20011109 11:33;4//21370;
D;008;217801;126;20011109 11:33;P;;;;;;
D;008;217801;126;20011109 11:33;V;;;;;;
D;008;217801;126;20011109 11:33;V;;;;;;
B;008;217801;127;20011109 11:33;;5;49;DENNEY ST;BROADMEADOW;2292;;;20010607;20010718;70500;;3;UNIT;5;;;;7842594;
C;008;217801;127;20011109 11:33;5//21370;
D;008;217801;127;20011109 11:33;P;;;;;;
D;008;217801;127;20011109 11:33;V;;;;;;
D;008;217801;127;20011109 11:33;V;;;;;;
B;008;217849;128;20011109 11:33;;;17;DENT ST;ISLINGTON;2296;;;20000815;20000913;97500;A;R;RESIDENCE;;DE;AC;;4287635;
C;008;217849;128;20011109 11:33;;
D;008;217849;128;20011109 11:33;P;;;;;;
B;008;217868;129;20011109 11:33;;;22;DENT ST;ISLINGTON;2296;;;20010312;20010417;99950;A;R;RESIDENCE;;DE;AC;;4310923;
C;008;217868;129;20011109 11:33;3/C/192668;
D;008;217868;129;20011109 11:33;P;;;;;;
D;008;217868;129;20011109 11:33;P;;;;;;
D;008;217868;129;20011109 11:33;V;;;;;;
B;008;217926;130;20011109 11:33;;;30;DENT ST;NORTH LAMBTON;2299;689.2;M;20010507;20010627;185500;A;R;RESIDENCE;;JV;AC;;7786899;
C;008;217926;130;20011109 11:33;A//396157;
D;008;217926;130;20011109 11:33;P;;;;;;
D;008;217926;130;20011109 11:33;P;;;;;;
D;008;217926;130;20011109 11:33;V;;;;;;
B;008;218209;131;20011109 11:33;;;4;DEWITT CL;MARYLAND;2287;776.9;M;20010522;20010628;145200;A;R;RESIDENCE;;AB;AC;;7835092;
C;008;218209;131;20011109 11:33;373//263933;
D;008;218209;131;20011109 11:33;P;;;;;;
D;008;218209;131;20011109 11:33;V;;;;;;
D;008;218209;131;20011109 11:33;V;;;;;;
B;008;218326;132;20011109 11:33;;;106;DIBBS ST;ADAMSTOWN;2289;539;M;20010622;20010712;160000;I;R;RESIDENCE;;GS;AC;;7887831;
C;008;218326;132;20011109 11:33;C//363502;
D;008;218326;132;20011109 11:33;P;;;;;;
D;008;218326;132;20011109 11:33;P;;;;;;
D;008;218326;132;20011109 11:33;V;;;;;;
B;008;218351;133;20011109 11:33;;;52;DICKSON ST;LAMBTON;2299;;;20010511;20010608;174000;A;R;RESIDENCE;;FB;AC;;7860308;
C;008;218351;133;20011109 11:33;B//320255;
D;008;218351;133;20011109 11:33;P;;;;;;
D;008;218351;133;20011109 11:33;P;;;;;;
D;008;218351;133;20011109 11:33;V;;;;;;
D;008;218351;133;20011109 11:33;V;;;;;;
D;008;218351;133;20011109 11:33;V;;;;;;
B;008;218432;134;20011109 11:33;;;23;DICKSON ST;WICKHAM;2293;208.6;M;20010507;20010705;77500;B;R;RESIDENCE;;BW;AC;;7824400;
C;008;218432;134;20011109 11:33;1//741835;
D;008;218432;134;20011109 11:33;P;;;;;;
D;008;218432;134;20011109 11:33;P;;;;;;
D;008;218432;134;20011109 11:33;V;;;;;;
B;008;218447;135;20011109 11:33;;;1;DIXON ST;HAMILTON;2303;404.7;M;20010629;20010720;279000;A;V;VACANT LAND;;FT;AC;;7847179;
C;008;218447;135;20011109 11:33;1//781150;
D;008;218447;135;20011109 11:33;P;;;;;;
D;008;218447;135;20011109 11:33;P;;;;;;
D;008;218447;135;20011109 11:33;V;;;;;;
B;008;218578;136;20011109 11:33;;;83;DORAN ST;CARRINGTON;2294;120.1;M;20010622;20010717;72500;A;R;RESIDENCE;;DC;AC;;7793316;
C;008;218578;136;20011109 11:33;B//418758;
D;008;218578;136;20011109 11:33;P;;;;;;
D;008;218578;136;20011109 11:33;P;;;;;;
D;008;218578;136;20011109 11:33;V;;;;;;
B;008;218691;137;20011109 11:33;;;52;DOUGLAS ST;STOCKTON;2295;505.83;M;20010504;20010601;145000;A;R;RESIDENCE;;HN;AC;;7678065;
C;008;218691;137;20011109 11:33;1//300826;
D;008;218691;137;20011109 11:33;P;;;;;;
D;008;218691;137;20011109 11:33;P;;;;;;
D;008;218691;137;20011109 11:33;V;;;;;;
B;008;218723;138;20011109 11:33;;;19;DOUGLAS ST;STOCKTON;2295;511.29;M;20010427;20010427;50000;A;R;RESIDENCE;;HN;ACI;;7606996;
C;008;218723;138;20011109 11:33;12/T/984043;
D;008;218723;138;20011109 11:33;P;;;;;;
D;008;218723;138;20011109 11:33;P;;;;;;
D;008;218723;138;20011109 11:33;V;;;;;;
B;008;218948;139;20011109 11:33;;;17;DRYDON ST;WALLSEND;2287;550.1;M;20010618;20010727;145000;A;R;RESIDENCE;;AE;AC;;7834644;
C;008;218948;139;20011109 11:33;9//29899;
D;008;218948;139;20011109 11:33;P;;;;;;
D;008;218948;139;20011109 11:33;P;;;;;;
D;008;218948;139;20011109 11:33;V;;;;;;
B;008;219007;140;20011109 11:33;;;50;DRYSDALE DR;LAMBTON;2299;457.5;M;20010612;20010808;280000;A;R;RESIDENCE;;FK;AC;;7876354;
C;008;219007;140;20011109 11:33;31//845224;
D;008;219007;140;20011109 11:33;P;;;;;;
D;008;219007;140;20011109 11:33;P;;;;;;
D;008;219007;140;20011109 11:33;V;;;;;;
D;008;219007;140;20011109 11:33;V;;;;;;
B;008;219065;141;20011109 11:33;;;20;DULLING ST;WARATAH;2298;;;20010330;20010430;115500;A;R;RESIDENCE;;JQ;AC;;4307482;
C;008;219065;141;20011109 11:33;SEC B LOT PT 14 BK 2532 NO 477;
D;008;219065;141;20011109 11:33;P;;;;;;
D;008;219065;141;20011109 11:33;P;;;;;;
D;008;219065;141;20011109 11:33;V;;;;;;
B;008;219127;142;20011109 11:33;;;92;DUMARESQ ST;HAMILTON;2303;581.8;M;20010218;20010330;369950;A;R;RESIDENCE;;FT;AC;;7575918;
C;008;219127;142;20011109 11:33;83/L/979108;
D;008;219127;142;20011109 11:33;P;;;;;;
D;008;219127;142;20011109 11:33;P;;;;;;
D;008;219127;142;20011109 11:33;V;;;;;;
B;008;219241;143;20011109 11:33;;;214;DUNBAR ST;STOCKTON;2295;505.86;M;20010213;20010327;172000;A;R;RESIDENCE;;HN;AC;;7883113;
C;008;219241;143;20011109 11:33;B//357671;
D;008;219241;143;20011109 11:33;P;;;;;;
D;008;219241;143;20011109 11:33;V;;;;;;
D;008;219241;143;20011109 11:33;V;;;;;;
B;008;219378;144;20011109 11:33;;;131;DUNBAR ST;STOCKTON;2295;;;20010709;20010803;250000;A;R;RESIDENCE;;HN;AC;;7846349;
C;008;219378;144;20011109 11:33;11/13/758929;
D;008;219378;144;20011109 11:33;P;;;;;;
D;008;219378;144;20011109 11:33;P;;;;;;
D;008;219378;144;20011109 11:33;V;;;;;;
B;008;219449;145;20011109 11:33;;;6;DUNDAS ST;MAYFIELD;2304;;;20010702;20010813;116000;A;R;RESIDENCE;;JX;AC;;7861528;
C;008;219449;145;20011109 11:33;1//197382;
D;008;219449;145;20011109 11:33;P;;;;;;
D;008;219449;145;20011109 11:33;P;;;;;;
D;008;219449;145;20011109 11:33;V;;;;;;
B;008;219668;146;20011109 11:33;;;3;EBONY CL;FLETCHER;2287;606.3;M;20010628;20010731;63000;A;V;VACANT LAND;;AP;AV;;7860443;
C;008;219668;146;20011109 11:33;347//868047;
D;008;219668;146;20011109 11:33;P;;;;;;
D;008;219668;146;20011109 11:33;P;;;;;;
D;008;219668;146;20011109 11:33;V;;;;;;
B;008;219674;147;20011109 11:33;;;13;EBONY CL;FLETCHER;2287;604.5;M;20010712;20010810;60000;A;V;VACANT LAND;;AP;AV;;7888696;
C;008;219674;147;20011109 11:33;350//868047;
D;008;219674;147;20011109 11:33;P;;;;;;
D;008;219674;147;20011109 11:33;P;;;;;;
D;008;219674;147;20011109 11:33;V;;;;;;
B;008;219679;148;20011109 11:33;;;14;EBONY CL;FLETCHER;2287;603.7;M;20010423;20010706;248000;A;R;RESIDENCE;;AP;AC;;7835352;
C;008;219679;148;20011109 11:33;363//868047;
D;008;219679;148;20011109 11:33;P;;;;;;
D;008;219679;148;20011109 11:33;P;;;;;;
D;008;219679;148;20011109 11:33;V;;;;;;
D;008;219679;148;20011109 11:33;V;;;;;;
B;008;219771;149;20011109 11:33;;;3;EDITH ST;WARATAH;2298;474.2;M;20010402;20010402;105000;A;R;RESIDENCE;;JZ;AC;;4308877;
C;008;219771;149;20011109 11:33;42//544220;
D;008;219771;149;20011109 11:33;P;;;;;;
D;008;219771;149;20011109 11:33;P;;;;;;
D;008;219771;149;20011109 11:33;V;;;;;;
B;008;219856;150;20011109 11:33;;;44;EDWARD ST;MEREWETHER;2291;;;20001007;20001116;221000;A;R;RESIDENCE;;HF;AC;;4295712;
C;008;219856;150;20011109 11:33;SEC11 LOT82 BK1353 NO560;
D;008;219856;150;20011109 11:33;P;;;;;;
D;008;219856;150;20011109 11:33;P;;;;;;
B;008;220239;151;20011109 11:33;;;86;ELIZABETH ST;MAYFIELD;2304;;;20010511;20010606;144000;A;R;RESIDENCE;;JD;AC;;7873811;
C;008;220239;151;20011109 11:33;D//24867;
D;008;220239;151;20011109 11:33;P;;;;;;
D;008;220239;151;20011109 11:33;P;;;;;;
D;008;220239;151;20011109 11:33;V;;;;;;
D;008;220239;151;20011109 11:33;V;;;;;;
B;008;220286;152;20011109 11:33;;;45;ELIZABETH ST;MAYFIELD;2304;455.2;M;20010607;20010717;125000;A;R;RESIDENCE;;JD;AC;;7823558;
C;008;220286;152;20011109 11:33;1, 2//112630;
D;008;220286;152;20011109 11:33;P;;;;;;
D;008;220286;152;20011109 11:33;V;;;;;;
B;008;220290;153;20011109 11:33;;;37 A;ELIZABETH ST;MAYFIELD;2304;;;20010406;20010427;113000;A;R;RESIDENCE;;JD;AC;;4307450;
C;008;220290;153;20011109 11:33;A//152719;
D;008;220290;153;20011109 11:33;P;;;;;;
D;008;220290;153;20011109 11:33;P;;;;;;
D;008;220290;153;20011109 11:33;V;;;;;;
B;008;220382;154;20011109 11:33;;;34;ELIZABETH ST;TIGHES HILL;2297;;;20010709;20010813;125000;A;R;RESIDENCE;;DD;AC;;7878991;
C;008;220382;154;20011109 11:33;18//177715;
D;008;220382;154;20011109 11:33;P;;;;;;
D;008;220382;154;20011109 11:33;V;;;;;;
B;008;220587;155;20011109 11:33;;;34;EMERALD ST;HAMILTON NORTH;2292;;;20010620;20010725;105000;A;R;RESIDENCE;;FQ;AC;;7839127;
C;008;220587;155;20011109 11:33;5/B/1536;
D;008;220587;155;20011109 11:33;P;;;;;;
D;008;220587;155;20011109 11:33;V;;;;;;
B;008;220611;156;20011109 11:33;;;17;EMERALD ST;HAMILTON NORTH;2292;;;20010705;20010809;136000;A;R;RESIDENCE;;FQ;AC;;7868830;
C;008;220611;156;20011109 11:33;5//9747;
D;008;220611;156;20011109 11:33;P;;;;;;
D;008;220611;156;20011109 11:33;P;;;;;;
D;008;220611;156;20011109 11:33;V;;;;;;
B;008;220616;157;20011109 11:33;;;3;EMERALD ST;HAMILTON NORTH;2292;506.9;M;20010309;20010328;205000;A;R;RESIDENCE;;FU;AC;;7742021;
C;008;220616;157;20011109 11:33;220, 221//632665;
D;008;220616;157;20011109 11:33;P;;;;;;
