A;001;20010822 12:43;CDIXON;
C;001;9302;83;20010822 12:43;1//620681 20.235/40.41X46.58/IRR;
D;001;9302;83;20010822 12:43;P;;;;;;
D;001;9302;83;20010822 12:43;P;;;;;;
D;001;9302;83;20010822 12:43;V;;;;;;
B;001;9431;84;20010822 12:43;;;66;HIGH ST;GRETA;2334;1037;M;20010329;20010510;13000;A;V;;;FB;;;7613565;
C;001;9431;84;20010822 12:43;21//549003;
D;001;9431;84;20010822 12:43;P;;;;;;
D;001;9431;84;20010822 12:43;P;;;;;;
D;001;9431;84;20010822 12:43;V;;;;;;
D;001;9431;84;20010822 12:43;V;;;;;;
D;001;9431;84;20010822 12:43;V;;;;;;
D;001;9431;84;20010822 12:43;V;;;;;;
B;001;9509;85;20010822 12:43;;;20;LEWIS ST;GRETA;2334;610;M;20010314;20010406;85000;A;R;;;FB;;;7575949;
C;001;9509;85;20010822 12:43;34/20/1087;
D;001;9509;85;20010822 12:43;P;;;;;;
D;001;9509;85;20010822 12:43;V;;;;;;
B;001;9584;86;20010822 12:43;;;23;NORTH ST;GRETA;2334;;;20010319;20010319;136000;A;R;;;FB;;;7603831;
C;001;9584;86;20010822 12:43;10//6921;
D;001;9584;86;20010822 12:43;P;;;;;;
D;001;9584;86;20010822 12:43;P;;;;;;
D;001;9584;86;20010822 12:43;V;;;;;;
B;001;10208;87;20010822 12:43;;;37;COOPER ST;HEDDON GRETA;2321;809;M;20010409;20010426;124000;A;R;;;HE;;;7575448;
C;001;10208;87;20010822 12:43;2/22/3816;
D;001;10208;87;20010822 12:43;P;;;;;;
D;001;10208;87;20010822 12:43;P;;;;;;
D;001;10208;87;20010822 12:43;V;;;;;;
B;001;10293;88;20010822 12:43;;;11;POKOLBIN ST;KEARSLEY;2325;;;20010315;20010330;103000;A;3;NULL;;FH;AC;;7528896;
C;001;10293;88;20010822 12:43;6/3/758555;
D;001;10293;88;20010822 12:43;P;;;;;;
D;001;10293;88;20010822 12:43;V;;;;;;
D;001;10293;88;20010822 12:43;V;;;;;;
B;001;10343;89;20010822 12:43;;;30;POKOLBIN ST;KEARSLEY;2325;;;20010209;20010316;64000;A;3;;;FH;AC;;7486549;
C;001;10343;89;20010822 12:43;16/7/758555;
D;001;10343;89;20010822 12:43;P;;;;;;
D;001;10343;89;20010822 12:43;V;;;;;;
B;001;10362;90;20010822 12:43;;;56;POKOLBIN ST;KEARSLEY;2325;1012;M;20000827;20000827;0;A;R;;;FH;;;7643894;
C;001;10362;90;20010822 12:43;13/8/758555;
D;001;10362;90;20010822 12:43;P;;;;;;
B;001;10537;91;20010822 12:43;;;21;RICHMOND ST;KITCHENER;2325;;;20010314;20010420;62000;A;R;;;FJ;;;7588359;
C;001;10537;91;20010822 12:43;18/14/758576;
D;001;10537;91;20010822 12:43;P;;;;;;
D;001;10537;91;20010822 12:43;V;;;;;;
B;001;10565;92;20010822 12:43;;;49;RICHMOND ST;KITCHENER;2325;;;20010313;20010313;0;A;R;;;FJ;;;7587364;
C;001;10565;92;20010822 12:43;16/16/758576;
D;001;10565;92;20010822 12:43;P;;;;;;
D;001;10565;92;20010822 12:43;P;;;;;;
D;001;10565;92;20010822 12:43;V;;;;;;
B;001;10617;93;20010822 12:43;;;69;CESSNOCK ST;KITCHENER;2325;;;20010522;20010522;0;A;R;;;FJ;;;7630222;
C;001;10617;93;20010822 12:43;10/32/758576;
D;001;10617;93;20010822 12:43;P;;;;;;
D;001;10617;93;20010822 12:43;V;;;;;;
B;001;10849;94;20010822 12:43;;;13;NEILLY ST;KURRI KURRI;2327;566.2;M;20010316;20010427;112000;A;R;;;HC;;;7619702;
C;001;10849;94;20010822 12:43;6/62/758590;
D;001;10849;94;20010822 12:43;P;;;;;;
D;001;10849;94;20010822 12:43;P;;;;;;
D;001;10849;94;20010822 12:43;V;;;;;;
B;001;11028;95;20010822 12:43;;;28;BARTON ST;KURRI KURRI;2327;1012;M;20010227;20010328;84000;A;R;;;HC;;;7619158;
C;001;11028;95;20010822 12:43;1//667807;
D;001;11028;95;20010822 12:43;P;;;;;;
D;001;11028;95;20010822 12:43;V;;;;;;
D;001;11028;95;20010822 12:43;V;;;;;;
B;001;11164;96;20010822 12:43;;;5;BRUNKER ST;KURRI KURRI;2327;;;20010307;20010420;100000;A;R;;;HC;;;7605979;
C;001;11164;96;20010822 12:43;1//973145;
D;001;11164;96;20010822 12:43;P;;;;;;
D;001;11164;96;20010822 12:43;V;;;;;;
B;001;11482;97;20010822 12:43;;;121;DEAKIN ST;KURRI KURRI;2327;;;20010315;20010426;135000;A;R;;;HC;;;7578256;
C;001;11482;97;20010822 12:43;3//308362;
D;001;11482;97;20010822 12:43;P;;;;;;
D;001;11482;97;20010822 12:43;P;;;;;;
D;001;11482;97;20010822 12:43;V;;;;;;
D;001;11482;97;20010822 12:43;V;;;;;;
B;001;11561;98;20010822 12:43;;;75;EDWARD ST;KURRI KURRI;2327;;;20001224;20001224;0;A;R;;;HC;;;7654560;
C;001;11561;98;20010822 12:43;12/46/758590;
D;001;11561;98;20010822 12:43;P;;;;;;
D;001;11561;98;20010822 12:43;V;;;;;;
B;001;11711;99;20010822 12:43;;;13;GRATTAN ST;KURRI KURRI;2327;663.9;M;20010322;20010427;159000;A;R;;;HC;;;7650177;
C;001;11711;99;20010822 12:43;44//27574;
D;001;11711;99;20010822 12:43;P;;;;;;
D;001;11711;99;20010822 12:43;P;;;;;;
D;001;11711;99;20010822 12:43;V;;;;;;
B;001;11785;100;20010822 12:43;;;42;HEDDON ST;KURRI KURRI;2327;474.2;M;20010329;20010509;101000;A;R;;;HC;;;7606968;
C;001;11785;100;20010822 12:43;51//526555;
D;001;11785;100;20010822 12:43;P;;;;;;
D;001;11785;100;20010822 12:43;V;;;;;;
B;001;12116;101;20010822 12:43;;;1;LANG ST;KURRI KURRI;2327;661.62;M;20010420;20010521;97000;A;R;;;HC;;;7647698;
C;001;12116;101;20010822 12:43;C//317747 21/58/758590;
D;001;12116;101;20010822 12:43;P;;;;;;
D;001;12116;101;20010822 12:43;P;;;;;;
D;001;12116;101;20010822 12:43;V;;;;;;
B;001;12293;102;20010822 12:43;;;146;MAITLAND ST;KURRI KURRI;2327;;;20010209;20010323;73000;A;R;;;HC;;;7569166;
C;001;12293;102;20010822 12:43;2//300330;
D;001;12293;102;20010822 12:43;P;;;;;;
D;001;12293;102;20010822 12:43;V;;;;;;
B;001;12379;103;20010822 12:43;;;135;MAITLAND ST;KURRI KURRI;2327;784.1;M;20001212;20001212;0;A;R;;;HC;;;7575469;
C;001;12379;103;20010822 12:43;A//379154;
D;001;12379;103;20010822 12:43;P;;;;;;
B;001;12430;104;20010822 12:43;;;27;MAITLAND ST;KURRI KURRI;2327;;;20010309;20010412;118000;A;R;;;HC;;;7585415;
C;001;12430;104;20010822 12:43;A//5387;
D;001;12430;104;20010822 12:43;P;;;;;;
D;001;12430;104;20010822 12:43;P;;;;;;
D;001;12430;104;20010822 12:43;V;;;;;;
B;001;12688;105;20010822 12:43;;19;52;RAILWAY PDE;KURRI KURRI;2327;;;20010223;20010406;64000;;R;;19;;;;7588981;
C;001;12688;105;20010822 12:43;19//19617;
D;001;12688;105;20010822 12:43;P;;;;;;
D;001;12688;105;20010822 12:43;V;;;;;;
B;001;13063;106;20010822 12:43;;;2;WARATAH ST;KURRI KURRI;2327;818.3;M;20010409;20010504;55000;A;R;;;HC;;;7613881;
C;001;13063;106;20010822 12:43;32/1/4383;
D;001;13063;106;20010822 12:43;P;;;;;;
D;001;13063;106;20010822 12:43;P;;;;;;
D;001;13063;106;20010822 12:43;V;;;;;;
B;001;13085;107;20010822 12:43;;;16;WERMOL ST;KURRI KURRI;2327;448.6;M;20010504;20010518;32000;A;V;;;HC;;;7632382;
C;001;13085;107;20010822 12:43;41//1005455;
D;001;13085;107;20010822 12:43;P;;;;;;
D;001;13085;107;20010822 12:43;P;;;;;;
B;001;13088;108;20010822 12:43;;;1;WERMOL ST;KURRI KURRI;2327;;;20010319;20010423;82000;A;R;;;HC;;;7569182;
C;001;13088;108;20010822 12:43;3//189692;
D;001;13088;108;20010822 12:43;P;;;;;;
D;001;13088;108;20010822 12:43;V;;;;;;
D;001;13088;108;20010822 12:43;V;;;;;;
B;001;13201;109;20010822 12:43;;;;WATER ST;MULBRING;2323;1042;M;20010202;20010314;142000;A;V;;;FL;AC;;7501695;
C;001;13201;109;20010822 12:43;251//815397;
B;001;13553;110;20010822 12:43;;;7;SCOTT ST;NORTH ROTHBURY;2335;866.3;M;20010404;20010516;22500;A;V;;;FC;;;7636272;
C;001;13553;110;20010822 12:43;3/G/7554;
D;001;13553;110;20010822 12:43;P;;;;;;
D;001;13553;110;20010822 12:43;P;;;;;;
D;001;13553;110;20010822 12:43;V;;;;;;
B;001;13766;111;20010822 12:43;;;15;FRANCES ST;PAXTON;2325;;;20010317;20010427;31000;A;R;;;FF;;;7569360;
C;001;13766;111;20010822 12:43;56, 57//12136;
D;001;13766;111;20010822 12:43;P;;;;;;
D;001;13766;111;20010822 12:43;V;;;;;;
B;001;13802;112;20010822 12:43;;;55;MAIN RD;PAXTON;2325;1012;M;20010327;20010501;54000;A;R;;;FF;;;7586109;
C;001;13802;112;20010822 12:43;187//12136;
D;001;13802;112;20010822 12:43;P;;;;;;
D;001;13802;112;20010822 12:43;V;;;;;;
B;001;13904;113;20010822 12:43;;;35;NORTHCOTE AVE;PAXTON;2325;;;20010330;20010424;87000;A;R;;;FF;;;7572356;
C;001;13904;113;20010822 12:43;92//11825;
D;001;13904;113;20010822 12:43;P;;;;;;
D;001;13904;113;20010822 12:43;V;;;;;;
D;001;13904;113;20010822 12:43;V;;;;;;
B;001;13949;114;20010822 12:43;;;14;SAWYER ST;PAXTON;2325;980.1;M;20000714;20000922;68000;A;3;NULL;;FF;;;7608500;
C;001;13949;114;20010822 12:43;122//12136;
D;001;13949;114;20010822 12:43;P;;;;;;
D;001;13949;114;20010822 12:43;V;;;;;;
B;001;14028;115;20010822 12:43;;;49;ABERMAIN ST;PELAW MAIN;2327;1012;M;20010323;20010427;76550;A;R;;;HD;;;7620979;
C;001;14028;115;20010822 12:43;17/1/758834;
D;001;14028;115;20010822 12:43;P;;;;;;
D;001;14028;115;20010822 12:43;P;;;;;;
D;001;14028;115;20010822 12:43;V;;;;;;
B;001;14173;116;20010822 12:43;;;38;EVATT ST;PELAW MAIN;2327;555.5;M;20010222;20010329;122000;A;R;;;HD;AC;;7532414;
C;001;14173;116;20010822 12:43;28//261972 18.5 FTGE;
D;001;14173;116;20010822 12:43;P;;;;;;
D;001;14173;116;20010822 12:43;P;;;;;;
D;001;14173;116;20010822 12:43;V;;;;;;
B;001;14387;117;20010822 12:43;;;4;MILLFIELD ST;PELAW MAIN;2327;;;20010319;20010427;108000;A;R;;;HD;;;7590984;
C;001;14387;117;20010822 12:43;9//246833;
D;001;14387;117;20010822 12:43;P;;;;;;
D;001;14387;117;20010822 12:43;P;;;;;;
D;001;14387;117;20010822 12:43;V;;;;;;
B;001;14598;118;20010822 12:43;;;4;WICKHAM ST;STANFORD MERTHYR;2327;1012;M;20010412;20010518;115000;A;R;;;HD;;;7632356;
C;001;14598;118;20010822 12:43;19/13/758926;
D;001;14598;118;20010822 12:43;P;;;;;;
D;001;14598;118;20010822 12:43;V;;;;;;
D;001;14598;118;20010822 12:43;V;;;;;;
B;001;14660;119;20010822 12:43;;;1;APPLETON AVE;WESTON;2326;541.3;M;20010301;20010426;58000;A;R;;;HB;;;7620053;
C;001;14660;119;20010822 12:43;83//12915;
D;001;14660;119;20010822 12:43;P;;;;;;
D;001;14660;119;20010822 12:43;P;;;;;;
D;001;14660;119;20010822 12:43;V;;;;;;
D;001;14660;119;20010822 12:43;V;;;;;;
B;001;14827;120;20010822 12:43;;;66;EIGHTH ST;WESTON;2326;;;20010106;20010106;0;A;R;;;HB;;;7632312;
C;001;14827;120;20010822 12:43;14/40/979187;
D;001;14827;120;20010822 12:43;P;;;;;;
D;001;14827;120;20010822 12:43;V;;;;;;
D;001;14827;120;20010822 12:43;V;;;;;;
B;001;15185;121;20010822 12:43;;;88;GOVERNMENT RD;WESTON;2326;;;20010317;20010503;46000;A;R;;;HB;;;7655014;
C;001;15185;121;20010822 12:43;13/45/32650;
D;001;15185;121;20010822 12:43;P;;;;;;
D;001;15185;121;20010822 12:43;P;;;;;;
D;001;15185;121;20010822 12:43;V;;;;;;
D;001;15185;121;20010822 12:43;V;;;;;;
B;001;15347;122;20010822 12:43;;;25;KLINE ST;WESTON;2326;;;20010222;20010323;75000;A;R;;;HB;;;7569165;
C;001;15347;122;20010822 12:43;25/4/979187;
D;001;15347;122;20010822 12:43;P;;;;;;
D;001;15347;122;20010822 12:43;V;;;;;;
D;001;15347;122;20010822 12:43;V;;;;;;
B;001;15354;123;20010822 12:43;;;5;KLINE ST;WESTON;2326;;;20010410;20010511;210000;A;R;;;HB;;;7644432;
C;001;15354;123;20010822 12:43;11/D/6814;
D;001;15354;123;20010822 12:43;P;;;;;;
D;001;15354;123;20010822 12:43;P;;;;;;
D;001;15354;123;20010822 12:43;V;;;;;;
D;001;15354;123;20010822 12:43;V;;;;;;
B;001;15649;124;20010822 12:43;;;1;SIXTH ST;WESTON;2326;;;20010405;20010516;85000;A;R;;;HB;;;7629300;
C;001;15649;124;20010822 12:43;20/19/979187;
D;001;15649;124;20010822 12:43;P;;;;;;
D;001;15649;124;20010822 12:43;V;;;;;;
B;001;15881;125;20010822 12:43;;;56;THIRD ST;WESTON;2326;404.7;M;20010405;20010516;79000;A;R;;;HB;;;7655178;
C;001;15881;125;20010822 12:43;262//550203;
D;001;15881;125;20010822 12:43;P;;;;;;
D;001;15881;125;20010822 12:43;P;;;;;;
D;001;15881;125;20010822 12:43;V;;;;;;
B;001;16343;126;20010822 12:43;;;51;WATSON ST;ELLALONG;2325;2146.6;M;20010404;20010504;215000;R;R;;;RZ;;;7644559;
C;001;16343;126;20010822 12:43;34//801957 35//809095;
D;001;16343;126;20010822 12:43;P;;;;;;
D;001;16343;126;20010822 12:43;P;;;;;;
D;001;16343;126;20010822 12:43;V;;;;;;
B;001;16413;127;20010822 12:43;;;;SANDY CREEK RD;QUORROBOLONG;2325;50.6;H;20010216;20010327;500100;R;R;;;RF;RR;;7516107;
C;001;16413;127;20010822 12:43;522//1003186 EXCLUDING ABERDARE EAST COLLIERY;
D;001;16413;127;20010822 12:43;P;;;;;;
D;001;16413;127;20010822 12:43;P;;;;;;
D;001;16413;127;20010822 12:43;V;;;;;;
D;001;16413;127;20010822 12:43;V;;;;;;
B;001;16518;128;20010822 12:43;;;1;DAVIS ST;MILLFIELD;2325;1012;M;20010328;20010504;82000;A;R;;;FE;;;7613492;
C;001;16518;128;20010822 12:43;31/C/12493;
D;001;16518;128;20010822 12:43;P;;;;;;
D;001;16518;128;20010822 12:43;P;;;;;;
D;001;16518;128;20010822 12:43;V;;;;;;
D;001;16518;128;20010822 12:43;V;;;;;;
B;001;16543;129;20010822 12:43;;;21;MILLFIELD RD;MILLFIELD;2325;;;20010316;20010423;77500;A;R;;;FE;;;7569279;
C;001;16543;129;20010822 12:43;13/E/12493;
D;001;16543;129;20010822 12:43;P;;;;;;
D;001;16543;129;20010822 12:43;V;;;;;;
B;001;16554;130;20010822 12:43;;;35;WALMSLEY ST;MILLFIELD;2325;1774;M;20010223;20010426;34000;R;V;;;RV;;;7601218;
C;001;16554;130;20010822 12:43;105//853204;
D;001;16554;130;20010822 12:43;P;;;;;;
D;001;16554;130;20010822 12:43;P;;;;;;
D;001;16554;130;20010822 12:43;V;;;;;;
B;001;16879;131;20010822 12:43;;;;MAIN RD 220;MOUNT VINCENT (CESSNOCK);2323;24.19;H;20010426;20010504;113000;R;V;;;RF;;;7598874;
C;001;16879;131;20010822 12:43;21//1020705;
D;001;16879;131;20010822 12:43;P;;;;;;
D;001;16879;131;20010822 12:43;V;;;;;;
B;001;16882;132;20010822 12:43;;;;MAIN RD 220;BRUNKERVILLE;2323;1.711;H;20010309;20010412;280000;R;R;;;RH;;;7575081;
C;001;16882;132;20010822 12:43;121//811597;
D;001;16882;132;20010822 12:43;P;;;;;;
D;001;16882;132;20010822 12:43;P;;;;;;
D;001;16882;132;20010822 12:43;V;;;;;;
B;001;16897;133;20010822 12:43;;;;MAIN RD 220;MOUNT VINCENT (CESSNOCK);2323;8817;M;20001222;20010330;350000;R;3;NULL;;RH;RR;;7511905;
C;001;16897;133;20010822 12:43;PT 1//853125 31//878603 PART LOT 1 DP 853125 COAL DEFINITION ONLY;
D;001;16897;133;20010822 12:43;P;;;;;;
D;001;16897;133;20010822 12:43;P;;;;;;
D;001;16897;133;20010822 12:43;V;;;;;;
D;001;16897;133;20010822 12:43;V;;;;;;
B;001;16945;134;20010822 12:43;;;52;ELLALONG RD;PELTON;2325;;;20010409;20010518;67000;R;R;;;RZ;;;7641621;
C;001;16945;134;20010822 12:43;23//11747;
D;001;16945;134;20010822 12:43;P;;;;;;
D;001;16945;134;20010822 12:43;P;;;;;;
D;001;16945;134;20010822 12:43;V;;;;;;
B;001;17003;135;20010822 12:43;;;;IRWIN CL;MILLFIELD;2325;4.004;H;20010330;20010504;128000;R;V;;;PF;;;7612130;
C;001;17003;135;20010822 12:43;18//880138;
D;001;17003;135;20010822 12:43;P;;;;;;
D;001;17003;135;20010822 12:43;P;;;;;;
D;001;17003;135;20010822 12:43;V;;;;;;
D;001;17003;135;20010822 12:43;V;;;;;;
B;001;17447;136;20010822 12:43;;;;TALGA RD;ROTHBURY;2320;10.12;H;20010328;20010509;585000;R;R;;;RV;;;7655009;
C;001;17447;136;20010822 12:43;13//243923;
D;001;17447;136;20010822 12:43;P;;;;;;
D;001;17447;136;20010822 12:43;P;;;;;;
D;001;17447;136;20010822 12:43;V;;;;;;
B;001;17468;137;20010822 12:43;;;;TALGA RD;ROTHBURY;2320;7514;M;20010405;20010510;135000;R;V;;;RK;;;7607363;
C;001;17468;137;20010822 12:43;302//1016509;
D;001;17468;137;20010822 12:43;P;;;;;;
D;001;17468;137;20010822 12:43;P;;;;;;
D;001;17468;137;20010822 12:43;V;;;;;;
B;001;17852;138;20010822 12:43;;;;WOLLOMBI RD;BELLBIRD;2325;34.97;H;20010328;20010515;3330000;R;V;;;RM;;;7616452;
C;001;17852;138;20010822 12:43;1//1011544;
D;001;17852;138;20010822 12:43;P;;;;;;
D;001;17852;138;20010822 12:43;V;;;;;;
D;001;17852;138;20010822 12:43;V;;;;;;
B;001;17883;139;20010822 12:43;;;;FLEMING ST;NULKABA;2325;59.46;H;20010103;20010510;100;R;V;;;RM;;;7634646;
C;001;17883;139;20010822 12:43;1//1023259;
D;001;17883;139;20010822 12:43;P;;;;;;
D;001;17883;139;20010822 12:43;P;;;;;;
D;001;17883;139;20010822 12:43;V;;;;;;
B;001;18164;140;20010822 12:43;;;;CONGEWAI RD;CONGEWAI;2325;277.2;H;20000525;20000623;480000;R;3;;;RG;RV;;6895361;
C;001;18164;140;20010822 12:43;8//11321 36, 40//755216;
D;001;18164;140;20010822 12:43;P;;;;;;
D;001;18164;140;20010822 12:43;V;;;;;;
B;001;18498;141;20010822 12:43;;;;STERNBECK RD;BUCKETTY;2250;12.55;H;20010510;20010510;0;R;3;NULL;;PC;;;7601612;
C;001;18498;141;20010822 12:43;69//255332;
D;001;18498;141;20010822 12:43;P;;;;;;
D;001;18498;141;20010822 12:43;P;;;;;;
D;001;18498;141;20010822 12:43;V;;;;;;
D;001;18498;141;20010822 12:43;V;;;;;;
B;001;18595;142;20010822 12:43;;;;GEORGE DOWNES DR;BUCKETTY;2250;11.83;H;20010424;20010424;0;R;3;NULL;;PC;;;7611103;
C;001;18595;142;20010822 12:43;1//811222;
D;001;18595;142;20010822 12:43;P;;;;;;
D;001;18595;142;20010822 12:43;V;;;;;;
D;001;18595;142;20010822 12:43;V;;;;;;
B;001;18682;143;20010822 12:43;;;;BISHOPS BRIDGE RD;SAWYERS GULLY;2326;488.2;H;20000610;20001016;371949000;R;3;;;RN;IF;;7152886;
C;001;18682;143;20010822 12:43;1, 2, 3//62332 1//166625 1//543057 1//654206;
D;001;18682;143;20010822 12:43;P;;;;;;
D;001;18682;143;20010822 12:43;V;;;;;;
B;001;18711;144;20010822 12:43;;;22;BOWDITCH AVE;LOXFORD;2326;12.17;H;20000610;20001016;371949000;R;3;;;RL;IF;;7152886;
C;001;18711;144;20010822 12:43;10//553542;
D;001;18711;144;20010822 12:43;P;;;;;;
D;001;18711;144;20010822 12:43;V;;;;;;
B;001;18712;145;20010822 12:43;;;;MAIN RD 218;CLIFTLEIGH;2321;119.53;H;20000610;20001016;371949000;R;3;;;RN;IF;;7152886;
C;001;18712;145;20010822 12:43;1//71130 1//998540;
D;001;18712;145;20010822 12:43;P;;;;;;
D;001;18712;145;20010822 12:43;V;;;;;;
B;001;18715;146;20010822 12:43;;;;DICKSON RD;LOXFORD;2326;43.4;H;20000610;20001016;371949000;R;3;;;RM;IF;;7152886;
C;001;18715;146;20010822 12:43;3//233125;
D;001;18715;146;20010822 12:43;P;;;;;;
D;001;18715;146;20010822 12:43;V;;;;;;
B;001;18716;147;20010822 12:43;;;;PH PORS HEDDON;CESSNOCK;2325;666.177;H;20000610;20001016;371949000;R;3;;;RN;IF;;7152886;
C;001;18716;147;20010822 12:43;789//39701 PT 2//233125 1, 2, 3//456769 809//728982 811//728985 810//7;
C;001;18716;147;20010822 12:43;29915 316, 317, 318, 319, 354, 363, 364, 411, 412, 413, 414, 415, 416,;
C;001;18716;147;20010822 12:43; 417, 418, 419, 420, 421, 422, 423, 424, 425, 426, 427, 428, 429, 430,;
C;001;18716;147;20010822 12:43; 431, 432, 454, 769//755231;
D;001;18716;147;20010822 12:43;P;;;;;;
D;001;18716;147;20010822 12:43;V;;;;;;
B;001;18765;148;20010822 12:43;;;21;SAWYERS GULLY RD;SAWYERS GULLY;2326;1.87;H;20010330;20010511;245000;R;R;;;RK;;;7631842;
C;001;18765;148;20010822 12:43;100//1010661;
D;001;18765;148;20010822 12:43;P;;;;;;
D;001;18765;148;20010822 12:43;P;;;;;;
D;001;18765;148;20010822 12:43;V;;;;;;
B;001;18815;149;20010822 12:43;;;;SAWYERS GULLY RD;SAWYERS GULLY;2326;2.274;H;20010308;20010308;0;R;3;NULL;;RK;;;7576255;
C;001;18815;149;20010822 12:43;973//807978;
D;001;18815;149;20010822 12:43;P;;;;;;
D;001;18815;149;20010822 12:43;V;;;;;;
D;001;18815;149;20010822 12:43;V;;;;;;
B;001;18932;150;20010822 12:43;;;;;;;4.388;H;20010202;20010308;270000;R;R;;;RK;RR;;7512203;
C;001;18932;150;20010822 12:43;326//755231 Enclosure Permit 163622;
D;001;18932;150;20010822 12:43;P;;;;;;
D;001;18932;150;20010822 12:43;P;;;;;;
D;001;18932;150;20010822 12:43;V;;;;;;
B;001;18953;151;20010822 12:43;;;9;HART RD;LOXFORD;2326;2.63;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18953;151;20010822 12:43;433//755231;
D;001;18953;151;20010822 12:43;P;;;;;;
D;001;18953;151;20010822 12:43;V;;;;;;
B;001;18955;152;20010822 12:43;;;;HART RD;LOXFORD;2326;14.08;H;20000610;20001016;371949000;R;3;;;RL;IF;;7152886;
C;001;18955;152;20010822 12:43;435, 436, 437, 438//755231;
D;001;18955;152;20010822 12:43;P;;;;;;
D;001;18955;152;20010822 12:43;V;;;;;;
B;001;18956;153;20010822 12:43;;;4;HORTON RD;LOXFORD;2326;2.648;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18956;153;20010822 12:43;439//755231;
D;001;18956;153;20010822 12:43;P;;;;;;
D;001;18956;153;20010822 12:43;V;;;;;;
B;001;18957;154;20010822 12:43;;;6;HORTON RD;LOXFORD;2326;2.428;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18957;154;20010822 12:43;440//755231;
D;001;18957;154;20010822 12:43;P;;;;;;
D;001;18957;154;20010822 12:43;V;;;;;;
B;001;18958;155;20010822 12:43;;;8;HORTON RD;LOXFORD;2326;2.428;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18958;155;20010822 12:43;441//755231;
D;001;18958;155;20010822 12:43;P;;;;;;
D;001;18958;155;20010822 12:43;V;;;;;;
B;001;18959;156;20010822 12:43;;;10;HORTON RD;LOXFORD;2326;2.428;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18959;156;20010822 12:43;442//755231;
D;001;18959;156;20010822 12:43;P;;;;;;
D;001;18959;156;20010822 12:43;V;;;;;;
B;001;18960;157;20010822 12:43;;;12;HORTON RD;LOXFORD;2326;1.214;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18960;157;20010822 12:43;2//589169;
D;001;18960;157;20010822 12:43;P;;;;;;
D;001;18960;157;20010822 12:43;V;;;;;;
B;001;18961;158;20010822 12:43;;;14;HORTON RD;LOXFORD;2326;1.214;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18961;158;20010822 12:43;1//589169;
D;001;18961;158;20010822 12:43;P;;;;;;
D;001;18961;158;20010822 12:43;V;;;;;;
B;001;18962;159;20010822 12:43;;;;SCALES AVE;LOXFORD;2326;2.979;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18962;159;20010822 12:43;444//755231;
D;001;18962;159;20010822 12:43;P;;;;;;
D;001;18962;159;20010822 12:43;V;;;;;;
B;001;18963;160;20010822 12:43;;;;HORTON RD;LOXFORD;2326;5.739;H;20000610;20001016;371949000;R;3;;;RL;IF;;7152886;
C;001;18963;160;20010822 12:43;445, 446//755231;
D;001;18963;160;20010822 12:43;P;;;;;;
D;001;18963;160;20010822 12:43;V;;;;;;
B;001;18964;161;20010822 12:43;;;3;HORTON RD;LOXFORD;2326;5.53;H;20000610;20001016;371949000;R;3;;;RL;IF;;7152886;
C;001;18964;161;20010822 12:43;447, 448//755231;
D;001;18964;161;20010822 12:43;P;;;;;;
D;001;18964;161;20010822 12:43;V;;;;;;
B;001;18965;162;20010822 12:43;;;1;HORTON RD;LOXFORD;2326;2.504;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18965;162;20010822 12:43;449//755231;
D;001;18965;162;20010822 12:43;P;;;;;;
D;001;18965;162;20010822 12:43;V;;;;;;
B;001;18966;163;20010822 12:43;;;8;DAWES AVE;LOXFORD;2326;7.378;H;20000610;20001016;371949000;R;3;;;RL;IF;;7152886;
C;001;18966;163;20010822 12:43;450, 451//755231;
D;001;18966;163;20010822 12:43;P;;;;;;
D;001;18966;163;20010822 12:43;V;;;;;;
B;001;18969;164;20010822 12:43;;;2;DAWES AVE;LOXFORD;2326;3.02;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18969;164;20010822 12:43;453//755231;
D;001;18969;164;20010822 12:43;P;;;;;;
D;001;18969;164;20010822 12:43;V;;;;;;
B;001;18970;165;20010822 12:43;;;;LOMAS RD;LOXFORD;2326;2.203;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18970;165;20010822 12:43;456//755231;
D;001;18970;165;20010822 12:43;P;;;;;;
D;001;18970;165;20010822 12:43;V;;;;;;
B;001;18972;166;20010822 12:43;;;18;BOWDITCH AVE;LOXFORD;2326;3.119;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18972;166;20010822 12:43;458//755231;
D;001;18972;166;20010822 12:43;P;;;;;;
D;001;18972;166;20010822 12:43;V;;;;;;
B;001;18973;167;20010822 12:43;;;16;BOWDITCH AVE;LOXFORD;2326;3.738;H;20000610;20001016;371949000;R;3;;;RK;IF;;7152886;
C;001;18973;167;20010822 12:43;459//755231;
