A;008;20010822 14:20;CDIXON;
D;008;211702;82;20010822 14:20;P;;;;;;
D;008;211702;82;20010822 14:20;P;;;;;;
D;008;211702;82;20010822 14:20;V;;;;;;
B;008;211924;83;20010822 14:20;;;58;CHATHAM RD;GEORGETOWN;2298;;;20010417;20010531;135000;A;R;;;JS;;;7698883;
C;008;211924;83;20010822 14:20;6//18446;
D;008;211924;83;20010822 14:20;P;;;;;;
D;008;211924;83;20010822 14:20;V;;;;;;
B;008;211971;84;20010822 14:20;;;20;CHEHALIS AVE;ELERMORE VALE;2287;2380;M;20010515;20010615;356500;A;R;;;AJ;;;7705260;
C;008;211971;84;20010822 14:20;427//789096;
D;008;211971;84;20010822 14:20;P;;;;;;
D;008;211971;84;20010822 14:20;P;;;;;;
D;008;211971;84;20010822 14:20;V;;;;;;
B;008;212179;85;20010822 14:20;;;96;CHINCHEN ST;ISLINGTON;2296;;;20010507;20010528;130000;I;R;;;GT;;;7669772;
C;008;212179;85;20010822 14:20;17/A/976495;
D;008;212179;85;20010822 14:20;P;;;;;;
D;008;212179;85;20010822 14:20;V;;;;;;
D;008;212179;85;20010822 14:20;V;;;;;;
B;008;212252;86;20010822 14:20;;;63;CHIPLIN ST;NEW LAMBTON;2305;594.4;M;20010420;20010531;160000;A;R;;;FC;;;7671688;
C;008;212252;86;20010822 14:20;116//28884;
D;008;212252;86;20010822 14:20;P;;;;;;
D;008;212252;86;20010822 14:20;V;;;;;;
D;008;212252;86;20010822 14:20;V;;;;;;
B;008;212511;87;20010822 14:20;;;163;CHRISTO RD;WARATAH;2298;;;20010619;20010619;89000;A;3;NULL;;JR;;;7722843;
C;008;212511;87;20010822 14:20;4//11734;
D;008;212511;87;20010822 14:20;P;;;;;;
D;008;212511;87;20010822 14:20;V;;;;;;
D;008;212511;87;20010822 14:20;V;;;;;;
B;008;212877;88;20010822 14:20;;;19;CHURNWOOD DR;FLETCHER;2287;737.8;M;20010418;20010518;80000;A;V;;;AP;;;7684148;
C;008;212877;88;20010822 14:20;840//1015188;
D;008;212877;88;20010822 14:20;P;;;;;;
D;008;212877;88;20010822 14:20;P;;;;;;
D;008;212877;88;20010822 14:20;V;;;;;;
B;008;212880;89;20010822 14:20;;;25;CHURNWOOD DR;FLETCHER;2287;716.2;M;20010516;20010615;79500;A;V;;;AP;;;7708885;
C;008;212880;89;20010822 14:20;837//1015188;
D;008;212880;89;20010822 14:20;P;;;;;;
D;008;212880;89;20010822 14:20;P;;;;;;
D;008;212880;89;20010822 14:20;V;;;;;;
B;008;212883;90;20010822 14:20;;;24;CHURNWOOD DR;FLETCHER;2287;759.2;M;20010509;20010525;78500;A;V;;;AP;;;7667818;
C;008;212883;90;20010822 14:20;848//1015188;
D;008;212883;90;20010822 14:20;P;;;;;;
D;008;212883;90;20010822 14:20;P;;;;;;
D;008;212883;90;20010822 14:20;V;;;;;;
B;008;212888;91;20010822 14:20;;;14;CHURNWOOD DR;FLETCHER;2287;612.1;M;20010517;20010615;75000;A;V;;;AP;;;7711507;
C;008;212888;91;20010822 14:20;842//1015188;
D;008;212888;91;20010822 14:20;P;;;;;;
D;008;212888;91;20010822 14:20;P;;;;;;
D;008;212888;91;20010822 14:20;V;;;;;;
B;008;213185;92;20010822 14:20;;;43;CLARENCE RD;WARATAH;2298;;;20010216;20010216;0;A;R;;;JV;;;7680279;
C;008;213185;92;20010822 14:20;7//18712;
D;008;213185;92;20010822 14:20;P;;;;;;
D;008;213185;92;20010822 14:20;V;;;;;;
B;008;213205;93;20010822 14:20;;;15;CLARKE ST;WALLSEND;2287;347.8;M;20010507;20010615;103000;A;R;;;AD;;;7711100;
C;008;213205;93;20010822 14:20;1//797144;
D;008;213205;93;20010822 14:20;P;;;;;;
D;008;213205;93;20010822 14:20;P;;;;;;
D;008;213205;93;20010822 14:20;V;;;;;;
B;008;213273;94;20010822 14:20;;;6;CLEARY ST;HAMILTON;2303;223;M;20010517;20010517;0;A;R;;;FS;;;7661321;
C;008;213273;94;20010822 14:20;8//738823;
D;008;213273;94;20010822 14:20;P;;;;;;
D;008;213273;94;20010822 14:20;P;;;;;;
D;008;213273;94;20010822 14:20;V;;;;;;
B;008;213726;95;20010822 14:20;;;31;COBBY ST;SHORTLAND;2307;486.9;M;20010605;20010605;0;A;R;;;JB;;;7711647;
C;008;213726;95;20010822 14:20;62//540174;
D;008;213726;95;20010822 14:20;P;;;;;;
D;008;213726;95;20010822 14:20;P;;;;;;
D;008;213726;95;20010822 14:20;V;;;;;;
B;008;213734;96;20010822 14:20;;;17;COBBY ST;SHORTLAND;2307;550.1;M;20010426;20010614;99950;A;R;;;JB;;;7708498;
C;008;213734;96;20010822 14:20;137//36553;
D;008;213734;96;20010822 14:20;P;;;;;;
D;008;213734;96;20010822 14:20;P;;;;;;
D;008;213734;96;20010822 14:20;V;;;;;;
D;008;213734;96;20010822 14:20;V;;;;;;
B;008;213812;97;20010822 14:20;;;29;COLLAROY RD;NEW LAMBTON;2305;303.5;M;20010406;20010518;173500;A;3;NULL;;FD;;;7680416;
C;008;213812;97;20010822 14:20;A//364252;
D;008;213812;97;20010822 14:20;P;;;;;;
D;008;213812;97;20010822 14:20;V;;;;;;
B;008;214009;98;20010822 14:20;;;41;CONMURRA CCT;SHORTLAND;2307;461.6;M;20010406;20010406;0;A;3;NULL;;JM;;;7681434;
C;008;214009;98;20010822 14:20;40//218289;
D;008;214009;98;20010822 14:20;P;;;;;;
D;008;214009;98;20010822 14:20;P;;;;;;
D;008;214009;98;20010822 14:20;V;;;;;;
B;008;214106;99;20010822 14:20;;;8;COORONG CL;WALLSEND;2287;820.4;M;20010501;20010618;263000;A;R;;;AJ;;;7717185;
C;008;214106;99;20010822 14:20;7008//857623;
D;008;214106;99;20010822 14:20;P;;;;;;
D;008;214106;99;20010822 14:20;P;;;;;;
D;008;214106;99;20010822 14:20;V;;;;;;
D;008;214106;99;20010822 14:20;V;;;;;;
B;008;214121;100;20010822 14:20;;;61;COORUMBUNG RD;BROADMEADOW;2292;;;20010516;20010608;125000;A;R;;;HB;;;7699226;
C;008;214121;100;20010822 14:20;A//301289;
D;008;214121;100;20010822 14:20;P;;;;;;
D;008;214121;100;20010822 14:20;P;;;;;;
D;008;214121;100;20010822 14:20;V;;;;;;
B;008;214130;101;20010822 14:20;;;43;COORUMBUNG RD;BROADMEADOW;2292;;;20010417;20010525;145000;A;R;;;HB;;;7664124;
C;008;214130;101;20010822 14:20;1//316694;
D;008;214130;101;20010822 14:20;P;;;;;;
D;008;214130;101;20010822 14:20;V;;;;;;
D;008;214130;101;20010822 14:20;V;;;;;;
B;008;214145;102;20010822 14:20;;;;COORUMBUNG RD;BROADMEADOW;2292;518.5;M;20010523;20010615;294000;B;3;COMMERCIAL BL ;;BZ;;;7715978;
C;008;214145;102;20010822 14:20;12//556173;
D;008;214145;102;20010822 14:20;P;;;;;;
D;008;214145;102;20010822 14:20;P;;;;;;
D;008;214145;102;20010822 14:20;V;;;;;;
B;008;214441;103;20010822 14:20;;;34;CORONA ST;HAMILTON;2303;;;20010315;20010607;320000;A;R;;;FV;;;7686494;
C;008;214441;103;20010822 14:20;57//37253;
D;008;214441;103;20010822 14:20;P;;;;;;
D;008;214441;103;20010822 14:20;P;;;;;;
D;008;214441;103;20010822 14:20;V;;;;;;
B;008;214464;104;20010822 14:20;;;13;CORONA ST;HAMILTON;2303;;;20010404;20010618;450000;A;R;;;FV;;;7718619;
C;008;214464;104;20010822 14:20;118//37307;
D;008;214464;104;20010822 14:20;P;;;;;;
D;008;214464;104;20010822 14:20;P;;;;;;
D;008;214464;104;20010822 14:20;V;;;;;;
B;008;214471;105;20010822 14:20;;;27;CORONA ST;HAMILTON;2303;;;20010305;20010409;327000;A;R;;;FV;;;7554057;
C;008;214471;105;20010822 14:20;1//37408;
D;008;214471;105;20010822 14:20;P;;;;;;
D;008;214471;105;20010822 14:20;P;;;;;;
D;008;214471;105;20010822 14:20;V;;;;;;
D;008;214471;105;20010822 14:20;V;;;;;;
B;008;214493;106;20010822 14:20;;;2;CORONA ST;MAYFIELD;2304;474.2;M;20010322;20010430;105000;A;R;;;JX;;;7658642;
C;008;214493;106;20010822 14:20;1//584945;
D;008;214493;106;20010822 14:20;P;;;;;;
D;008;214493;106;20010822 14:20;P;;;;;;
D;008;214493;106;20010822 14:20;V;;;;;;
B;008;214520;107;20010822 14:20;;;27;CORRISTON CRES;ADAMSTOWN HEIGHTS;2289;556.4;M;20010424;20010605;229950;A;R;;;HA;;;7677290;
C;008;214520;107;20010822 14:20;53//223284;
D;008;214520;107;20010822 14:20;P;;;;;;
D;008;214520;107;20010822 14:20;V;;;;;;
B;008;214554;108;20010822 14:20;;;47;COTTONWOOD CH;FLETCHER;2287;725.1;M;20010524;20010621;86000;A;V;;;AP;;;7729291;
C;008;214554;108;20010822 14:20;832//1015188;
D;008;214554;108;20010822 14:20;P;;;;;;
D;008;214554;108;20010822 14:20;P;;;;;;
D;008;214554;108;20010822 14:20;V;;;;;;
B;008;214560;109;20010822 14:20;;;61;COTTONWOOD CH;FLETCHER;2287;721.4;M;20010510;20010613;84500;A;V;;;AP;;;7701223;
C;008;214560;109;20010822 14:20;808//1015188;
D;008;214560;109;20010822 14:20;P;;;;;;
D;008;214560;109;20010822 14:20;P;;;;;;
D;008;214560;109;20010822 14:20;V;;;;;;
B;008;214571;110;20010822 14:20;;;11;COUGHLIN ST;BIRMINGHAM GARDENS;2287;;;20010525;20010607;180000;A;R;;;JA;;;7709600;
C;008;214571;110;20010822 14:20;543//12691;
D;008;214571;110;20010822 14:20;P;;;;;;
D;008;214571;110;20010822 14:20;P;;;;;;
D;008;214571;110;20010822 14:20;V;;;;;;
D;008;214571;110;20010822 14:20;V;;;;;;
B;008;214640;111;20010822 14:20;;5;4;COURTNEY CL;WALLSEND;2287;;;20010327;20010501;115100;;R;;5;;;;7665552;
C;008;214640;111;20010822 14:20;5//SP 52635;
D;008;214640;111;20010822 14:20;P;;;;;;
D;008;214640;111;20010822 14:20;V;;;;;;
B;008;214893;112;20010822 14:20;;;4;CRASTER CL;RANKIN PARK;2287;695.6;M;20001215;20001215;0;A;3;NULL;;AK;;;7690596;
C;008;214893;112;20010822 14:20;16//242203;
D;008;214893;112;20010822 14:20;P;;;;;;
D;008;214893;112;20010822 14:20;V;;;;;;
B;008;214971;113;20010822 14:20;;;12;CREBERT ST;MAYFIELD;2304;450;M;20010508;20010612;178000;A;R;;;JE;;;7685184;
C;008;214971;113;20010822 14:20;5//876881;
D;008;214971;113;20010822 14:20;P;;;;;;
D;008;214971;113;20010822 14:20;P;;;;;;
D;008;214971;113;20010822 14:20;V;;;;;;
D;008;214971;113;20010822 14:20;V;;;;;;
B;008;215149;114;20010822 14:20;;;56;CRESSINGTON WAY;WALLSEND;2287;765.1;M;20010330;20010607;182000;A;R;;;AH;;;7700989;
C;008;215149;114;20010822 14:20;80//238161;
D;008;215149;114;20010822 14:20;P;;;;;;
D;008;215149;114;20010822 14:20;P;;;;;;
D;008;215149;114;20010822 14:20;V;;;;;;
B;008;215309;115;20010822 14:20;;;4;CROSS ST;MAYFIELD;2304;;;20010409;20010516;128000;A;R;;;JD;;;7673640;
C;008;215309;115;20010822 14:20;14/B/2235;
D;008;215309;115;20010822 14:20;P;;;;;;
D;008;215309;115;20010822 14:20;V;;;;;;
B;008;215626;116;20010822 14:20;;;185;CROUDACE ST;NEW LAMBTON;2305;1878;M;20010504;20010605;495000;A;R;;;FH;;;7729187;
C;008;215626;116;20010822 14:20;47, 48//18913;
D;008;215626;116;20010822 14:20;P;;;;;;
D;008;215626;116;20010822 14:20;P;;;;;;
D;008;215626;116;20010822 14:20;V;;;;;;
B;008;215706;117;20010822 14:20;;;10;CROUDACE ST;LAMBTON;2299;;;20010518;20010622;131000;A;R;;;FA;;;7720532;
C;008;215706;117;20010822 14:20;125//36398;
D;008;215706;117;20010822 14:20;P;;;;;;
D;008;215706;117;20010822 14:20;V;;;;;;
D;008;215706;117;20010822 14:20;V;;;;;;
B;008;216099;118;20010822 14:20;;;4;DALKEITH ST;FLETCHER;2287;604.7;M;20010504;20010608;239000;A;V;;;AP;;;7688325;
C;008;216099;118;20010822 14:20;96//881294;
D;008;216099;118;20010822 14:20;P;;;;;;
D;008;216099;118;20010822 14:20;P;;;;;;
D;008;216099;118;20010822 14:20;V;;;;;;
B;008;216204;119;20010822 14:20;;;42;DANGERFIELD DR;ELERMORE VALE;2287;781.4;M;20010209;20010412;368000;A;R;;;AJ;;;7678378;
C;008;216204;119;20010822 14:20;205//739442;
D;008;216204;119;20010822 14:20;P;;;;;;
D;008;216204;119;20010822 14:20;P;;;;;;
D;008;216204;119;20010822 14:20;V;;;;;;
D;008;216204;119;20010822 14:20;V;;;;;;
B;008;216508;120;20010822 14:20;;15;344;DARBY ST;BAR BEACH;2300;;;20001115;20001115;0;;R;;15;;;;7680629;
C;008;216508;120;20010822 14:20;15//1365;
D;008;216508;120;20010822 14:20;P;;;;;;
D;008;216508;120;20010822 14:20;V;;;;;;
B;008;216508;121;20010822 14:20;;26;344;DARBY ST;BAR BEACH;2300;;;20001115;20001115;0;;R;;26;;;;7680629;
C;008;216508;121;20010822 14:20;26//1365;
D;008;216508;121;20010822 14:20;P;;;;;;
D;008;216508;121;20010822 14:20;V;;;;;;
D;008;216508;121;20010822 14:20;V;;;;;;
B;008;216642;122;20010822 14:20;;;80;DARBY ST;COOKS HILL;2300;273.6;M;20010427;20010606;395000;B;3;COMMERCIAL ;;LQ;;;7706873;
C;008;216642;122;20010822 14:20;3//741688;
D;008;216642;122;20010822 14:20;P;;;;;;
D;008;216642;122;20010822 14:20;P;;;;;;
D;008;216642;122;20010822 14:20;P;;;;;;
D;008;216642;122;20010822 14:20;V;;;;;;
B;008;217322;123;20010822 14:20;;3;34;DECORA CRES;WARABROOK;2304;;;20010503;20010607;138000;;R;;3;;;;7701564;
C;008;217322;123;20010822 14:20;3//SP 53040;
D;008;217322;123;20010822 14:20;P;;;;;;
D;008;217322;123;20010822 14:20;P;;;;;;
D;008;217322;123;20010822 14:20;V;;;;;;
B;008;217408;124;20010822 14:20;;;23;DELAURET SQ;WARATAH WEST;2298;670.3;M;20010426;20010528;108000;A;R;;;JP;;;7679862;
C;008;217408;124;20010822 14:20;153//21085;
D;008;217408;124;20010822 14:20;P;;;;;;
D;008;217408;124;20010822 14:20;V;;;;;;
B;008;217458;125;20010822 14:20;;;6;DELPRAT AVE;BERESFIELD;2322;;;20010411;20010523;77500;A;R;;;DA;;;7671651;
C;008;217458;125;20010822 14:20;219/A/12628;
D;008;217458;125;20010822 14:20;P;;;;;;
D;008;217458;125;20010822 14:20;V;;;;;;
D;008;217458;125;20010822 14:20;V;;;;;;
B;008;217465;126;20010822 14:20;;;20;DELPRAT AVE;BERESFIELD;2322;;;20010411;20010523;85000;A;R;;;DA;;;7672010;
C;008;217465;126;20010822 14:20;226/A/12628;
D;008;217465;126;20010822 14:20;P;;;;;;
D;008;217465;126;20010822 14:20;P;;;;;;
D;008;217465;126;20010822 14:20;V;;;;;;
B;008;217726;127;20010822 14:20;;;196;DENISON ST;HAMILTON;2303;316.15;M;20010418;20010522;160000;A;R;;;FT;;;7660234;
C;008;217726;127;20010822 14:20;1//36905;
D;008;217726;127;20010822 14:20;P;;;;;;
D;008;217726;127;20010822 14:20;P;;;;;;
D;008;217726;127;20010822 14:20;V;;;;;;
B;008;217814;128;20010822 14:20;;;31;DENNEY ST;BROADMEADOW;2292;;;20010622;20010622;0;A;R;;;FP;;;7722837;
C;008;217814;128;20010822 14:20;B//387373;
D;008;217814;128;20010822 14:20;P;;;;;;
D;008;217814;128;20010822 14:20;P;;;;;;
D;008;217814;128;20010822 14:20;V;;;;;;
B;008;217834;129;20010822 14:20;;;76;DENNEY ST;BROADMEADOW;2292;;;20010509;20010622;142500;A;V;;;FP;;;7724957;
C;008;217834;129;20010822 14:20;4//14507;
D;008;217834;129;20010822 14:20;P;;;;;;
D;008;217834;129;20010822 14:20;P;;;;;;
D;008;217834;129;20010822 14:20;V;;;;;;
D;008;217834;129;20010822 14:20;V;;;;;;
B;008;217843;130;20010822 14:20;;;3;DENT ST;ISLINGTON;2296;170.7;M;20010423;20010528;126000;A;R;;;DE;;;7673893;
C;008;217843;130;20010822 14:20;1//783259;
D;008;217843;130;20010822 14:20;P;;;;;;
D;008;217843;130;20010822 14:20;P;;;;;;
D;008;217843;130;20010822 14:20;V;;;;;;
B;008;218020;131;20010822 14:20;;;24;DERNA RD;SHORTLAND;2307;556.4;M;20010427;20010525;95500;A;R;;;JM;;;7659079;
C;008;218020;131;20010822 14:20;102//26927;
D;008;218020;131;20010822 14:20;P;;;;;;
D;008;218020;131;20010822 14:20;V;;;;;;
B;008;218315;132;20010822 14:20;;;66;DIBBS ST;ADAMSTOWN;2289;383.3;M;20010426;20010525;156500;A;R;;;HB;;;7664801;
C;008;218315;132;20010822 14:20;2//313117;
D;008;218315;132;20010822 14:20;P;;;;;;
D;008;218315;132;20010822 14:20;V;;;;;;
B;008;218575;133;20010822 14:20;;;89;DORAN ST;CARRINGTON;2294;328.8;M;20010504;20010613;146000;A;R;;;DC;;;7715890;
C;008;218575;133;20010822 14:20;3//340097;
D;008;218575;133;20010822 14:20;P;;;;;;
D;008;218575;133;20010822 14:20;V;;;;;;
B;008;218875;134;20010822 14:20;;;3;DOWNIE ST;MARYVILLE;2293;271.9;M;20010407;20010531;200000;I;R;;;GH;;;7671789;
C;008;218875;134;20010822 14:20;14/C/438;
D;008;218875;134;20010822 14:20;P;;;;;;
D;008;218875;134;20010822 14:20;P;;;;;;
D;008;218875;134;20010822 14:20;V;;;;;;
B;008;219026;135;20010822 14:20;;;29;DRYSDALE DR;LAMBTON;2299;449.8;M;20010216;20010330;233000;A;R;;;FK;;;7695293;
C;008;219026;135;20010822 14:20;79//845224;
D;008;219026;135;20010822 14:20;P;;;;;;
D;008;219026;135;20010822 14:20;V;;;;;;
D;008;219026;135;20010822 14:20;V;;;;;;
B;008;219344;136;20010822 14:20;;;43;DUNBAR ST;STOCKTON;2295;;;20010529;20010622;260000;A;R;;;HN;;;7727364;
C;008;219344;136;20010822 14:20;A//370995;
D;008;219344;136;20010822 14:20;P;;;;;;
D;008;219344;136;20010822 14:20;P;;;;;;
D;008;219344;136;20010822 14:20;V;;;;;;
B;008;219549;137;20010822 14:20;;;7;DURHAM RD;LAMBTON;2299;967.5;M;20010508;20010508;252000;A;R;;;FB;;;7693884;
C;008;219549;137;20010822 14:20;3//35214;
D;008;219549;137;20010822 14:20;P;;;;;;
D;008;219549;137;20010822 14:20;P;;;;;;
D;008;219549;137;20010822 14:20;V;;;;;;
B;008;219640;138;20010822 14:20;;;30;EAMES ST;STOCKTON;2295;407.76;M;20010327;20010522;130000;A;R;;;HN;;;7661490;
C;008;219640;138;20010822 14:20;18/A/10895;
D;008;219640;138;20010822 14:20;P;;;;;;
D;008;219640;138;20010822 14:20;P;;;;;;
D;008;219640;138;20010822 14:20;V;;;;;;
B;008;220202;139;20010822 14:20;;;16;ELIZABETH ST;MAYFIELD;2304;625.4;M;20000520;20000520;0;A;R;;;JD;;;7715907;
C;008;220202;139;20010822 14:20;3//744831;
D;008;220202;139;20010822 14:20;P;;;;;;
D;008;220202;139;20010822 14:20;V;;;;;;
B;008;220252;140;20010822 14:20;;;;ELIZABETH ST;MAYFIELD;2304;252.9;M;20010510;20010614;120000;A;R;;;JD;;;7710710;
C;008;220252;140;20010822 14:20;1//126983;
D;008;220252;140;20010822 14:20;P;;;;;;
D;008;220252;140;20010822 14:20;P;;;;;;
D;008;220252;140;20010822 14:20;V;;;;;;
B;008;220427;141;20010822 14:20;;;59;ELLA ST;ADAMSTOWN;2289;663.9;M;20000911;20000911;0;A;R;;;HB;;;7722225;
C;008;220427;141;20010822 14:20;58//18692;
D;008;220427;141;20010822 14:20;P;;;;;;
D;008;220427;141;20010822 14:20;P;;;;;;
D;008;220427;141;20010822 14:20;P;;;;;;
D;008;220427;141;20010822 14:20;V;;;;;;
B;008;220761;142;20010822 14:20;;;25;ERRINGTON AVE;NEW LAMBTON;2305;;;20010409;20010529;199950;A;R;;;FE;;;7671349;
C;008;220761;142;20010822 14:20;23/3/8570;
D;008;220761;142;20010822 14:20;P;;;;;;
D;008;220761;142;20010822 14:20;V;;;;;;
D;008;220761;142;20010822 14:20;V;;;;;;
D;008;220761;142;20010822 14:20;V;;;;;;
D;008;220761;142;20010822 14:20;V;;;;;;
B;008;221056;143;20010822 14:20;;;142;EVERTON ST;BROADMEADOW;2292;;;20010406;20010511;150000;A;R;;;FT;;;7676221;
C;008;221056;143;20010822 14:20;5//37739;
D;008;221056;143;20010822 14:20;P;;;;;;
D;008;221056;143;20010822 14:20;V;;;;;;
B;008;222034;144;20010822 14:20;;;26;FLEET ST;NEW LAMBTON;2305;670.3;M;20010503;20010607;185000;A;R;;;FD;;;7674762;
C;008;222034;144;20010822 14:20;3//20700;
D;008;222034;144;20010822 14:20;P;;;;;;
D;008;222034;144;20010822 14:20;V;;;;;;
B;008;222059;145;20010822 14:20;;;51;FLEMING ST;WICKHAM;2293;230;M;20010417;20010531;92000;A;R;;;DF;;;7704334;
C;008;222059;145;20010822 14:20;1//784291;
D;008;222059;145;20010822 14:20;P;;;;;;
D;008;222059;145;20010822 14:20;V;;;;;;
B;008;222486;146;20010822 14:20;;;76;FLORIDA AVE;NEW LAMBTON;2305;746.1;M;20010307;20010307;0;A;3;NULL;;FC;;;7692035;
C;008;222486;146;20010822 14:20;72//28884;
D;008;222486;146;20010822 14:20;P;;;;;;
D;008;222486;146;20010822 14:20;V;;;;;;
B;008;222545;147;20010822 14:20;;;4;FLOWERDALE AVE;MEREWETHER HEIGHTS;2291;556.4;M;20010427;20010604;222000;A;R;;;HM;;;7704737;
C;008;222545;147;20010822 14:20;279//227126;
D;008;222545;147;20010822 14:20;P;;;;;;
D;008;222545;147;20010822 14:20;P;;;;;;
D;008;222545;147;20010822 14:20;V;;;;;;
B;008;222591;148;20010822 14:20;;;44;FORBES ST;CARRINGTON;2294;;;20010528;20010528;0;A;R;;;DC;;;7667880;
C;008;222591;148;20010822 14:20;33//4715;
D;008;222591;148;20010822 14:20;P;;;;;;
D;008;222591;148;20010822 14:20;V;;;;;;
B;008;222611;149;20010822 14:20;;;19;FORBES ST;CARRINGTON;2294;;;20010501;20010525;169000;A;R;;;DC;;;7714361;
C;008;222611;149;20010822 14:20;24//4399;
D;008;222611;149;20010822 14:20;P;;;;;;
D;008;222611;149;20010822 14:20;V;;;;;;
B;008;222676;150;20010822 14:20;;;45;FORFAR ST;STOCKTON;2295;227.6;M;20010313;20010313;0;A;R;;;HN;;;7663904;
C;008;222676;150;20010822 14:20;2//954201;
D;008;222676;150;20010822 14:20;P;;;;;;
D;008;222676;150;20010822 14:20;V;;;;;;
B;008;222745;151;20010822 14:20;;;30;FOURTH ST;ADAMSTOWN;2289;;;19861020;19861020;0;A;R;;;HB;;;7663907;
C;008;222745;151;20010822 14:20;E//311228;
D;008;222745;151;20010822 14:20;P;;;;;;
B;008;223154;152;20010822 14:20;;;14;FREDERICK ST;MEREWETHER;2291;;;20010417;20010511;405000;A;V;;;HL;;;7673462;
C;008;223154;152;20010822 14:20;20//37386;
D;008;223154;152;20010822 14:20;P;;;;;;
D;008;223154;152;20010822 14:20;P;;;;;;
D;008;223154;152;20010822 14:20;V;;;;;;
D;008;223154;152;20010822 14:20;V;;;;;;
B;008;223221;153;20010822 14:20;;;22;FREYBERG ST;NEW LAMBTON;2305;377.25;M;20010420;20010525;235000;A;R;;;FF;;;7695353;
C;008;223221;153;20010822 14:20;7//19039;
D;008;223221;153;20010822 14:20;P;;;;;;
D;008;223221;153;20010822 14:20;P;;;;;;
D;008;223221;153;20010822 14:20;V;;;;;;
D;008;223221;153;20010822 14:20;V;;;;;;
B;008;223771;154;20010822 14:20;;;8;GARRY ST;WARATAH;2298;739.8;M;20010504;20010528;121000;A;R;;;JR;;;7678673;
C;008;223771;154;20010822 14:20;7//20968;
D;008;223771;154;20010822 14:20;P;;;;;;
D;008;223771;154;20010822 14:20;P;;;;;;
D;008;223771;154;20010822 14:20;V;;;;;;
B;008;223802;155;20010822 14:20;;;37;GAVEY ST;MAYFIELD;2304;;;20010417;20010518;115950;A;R;;;JX;;;7662022;
C;008;223802;155;20010822 14:20;19/G/37220;
D;008;223802;155;20010822 14:20;P;;;;;;
D;008;223802;155;20010822 14:20;V;;;;;;
B;008;223844;156;20010822 14:20;;;5;GEORGE ST;NORTH LAMBTON;2299;328.8;M;20010417;20010522;146000;A;R;;;JJ;;;7663996;
C;008;223844;156;20010822 14:20;1, 2, 3//1005568;
D;008;223844;156;20010822 14:20;P;;;;;;
D;008;223844;156;20010822 14:20;P;;;;;;
D;008;223844;156;20010822 14:20;V;;;;;;
D;008;223844;156;20010822 14:20;V;;;;;;
B;008;223926;157;20010822 14:20;;;8;GEORGE ST;MAYFIELD EAST;2304;;;20010330;20010511;95500;A;R;;;JE;;;7661129;
C;008;223926;157;20010822 14:20;4/A/1563;
D;008;223926;157;20010822 14:20;P;;;;;;
D;008;223926;157;20010822 14:20;P;;;;;;
D;008;223926;157;20010822 14:20;P;;;;;;
D;008;223926;157;20010822 14:20;V;;;;;;
B;008;223993;158;20010822 14:20;;;16;GEORGE ST;TIGHES HILL;2297;;;20010330;20010614;100000;A;R;;;DD;;;7708354;
C;008;223993;158;20010822 14:20;8/O/1794;
D;008;223993;158;20010822 14:20;P;;;;;;
D;008;223993;158;20010822 14:20;V;;;;;;
B;008;224148;159;20010822 14:20;;;37;GIBSON ST;NEWCASTLE;2300;92.42;M;20010418;20010601;305000;A;R;;;KA;;;7721494;
C;008;224148;159;20010822 14:20;119//610009;
D;008;224148;159;20010822 14:20;P;;;;;;
D;008;224148;159;20010822 14:20;P;;;;;;
D;008;224148;159;20010822 14:20;V;;;;;;
B;008;224330;160;20010822 14:20;;2;474;GLEBE RD;ADAMSTOWN;2289;;;20010423;20010521;162500;;3;UNIT ;2;;;;7661131;
C;008;224330;160;20010822 14:20;2//SP 42870;
D;008;224330;160;20010822 14:20;P;;;;;;
D;008;224330;160;20010822 14:20;P;;;;;;
D;008;224330;160;20010822 14:20;V;;;;;;
B;008;224402;161;20010822 14:20;;;212;GLEBE RD;MEREWETHER;2291;480.6;M;20010330;20010504;222000;A;R;;;HJ;;;7668467;
C;008;224402;161;20010822 14:20;56/6/978693;
D;008;224402;161;20010822 14:20;P;;;;;;
D;008;224402;161;20010822 14:20;V;;;;;;
D;008;224402;161;20010822 14:20;V;;;;;;
B;008;224539;162;20010822 14:20;;;;GLEBE RD;MEREWETHER;2291;;;20010614;20010614;235000;A;R;;;HJ;;;7718577;
C;008;224539;162;20010822 14:20;A//153812;
D;008;224539;162;20010822 14:20;P;;;;;;
D;008;224539;162;20010822 14:20;V;;;;;;
B;008;224576;163;20010822 14:20;;;391;GLEBE RD;MEREWETHER;2291;;;20010430;20010612;185000;A;R;;;HB;;;7701232;
C;008;224576;163;20010822 14:20;112/B/109967;
D;008;224576;163;20010822 14:20;P;;;;;;
D;008;224576;163;20010822 14:20;P;;;;;;
D;008;224576;163;20010822 14:20;P;;;;;;
D;008;224576;163;20010822 14:20;P;;;;;;
D;008;224576;163;20010822 14:20;P;;;;;;
D;008;224576;163;20010822 14:20;V;;;;;;
B;008;224610;164;20010822 14:20;;;459;GLEBE RD;ADAMSTOWN;2289;;;20010417;20010417;0;A;V;;;HB;;;7683857;
C;008;224610;164;20010822 14:20;13//111241;
D;008;224610;164;20010822 14:20;P;;;;;;
D;008;224610;164;20010822 14:20;P;;;;;;
D;008;224610;164;20010822 14:20;V;;;;;;
