A;001;20020301 13:26;CDIXON;
B;001;14111;81;20020301 13:26;;;2;BELLBIRD ST;PELAW MAIN;2327;828.3;M;20011107;20020114;145000;A;R;RESIDENCE;;HD;;;8346695;
C;001;14111;81;20020301 13:26;1/7/758834;
D;001;14111;81;20020301 13:26;P;;;;;;
D;001;14111;81;20020301 13:26;P;;;;;;
D;001;14111;81;20020301 13:26;V;;;;;;
B;001;14299;82;20020301 13:26;;;49;MAITLAND ST;STANFORD MERTHYR;2327;424.8;M;20011206;20020123;85000;A;R;RESIDENCE;;HD;;;8344707;
C;001;14299;82;20020301 13:26;101//1013749;
D;001;14299;82;20020301 13:26;P;;;;;;
D;001;14299;82;20020301 13:26;V;;;;;;
D;001;14299;82;20020301 13:26;V;;;;;;
B;001;14413;83;20020301 13:26;;;35;NEATH ST;PELAW MAIN;2327;;;20011012;20011128;93000;A;R;RESIDENCE;;HD;;;8356592;
C;001;14413;83;20020301 13:26;18/6/758834;
D;001;14413;83;20020301 13:26;P;;;;;;
D;001;14413;83;20020301 13:26;P;;;;;;
D;001;14413;83;20020301 13:26;V;;;;;;
B;001;14614;84;20020301 13:26;;;9;WICKHAM ST;STANFORD MERTHYR;2327;;;20011213;20020125;50000;A;R;RESIDENCE;;HD;;;8334575;
C;001;14614;84;20020301 13:26;5/12/758926;
D;001;14614;84;20020301 13:26;P;;;;;;
D;001;14614;84;20020301 13:26;P;;;;;;
D;001;14614;84;20020301 13:26;V;;;;;;
B;001;14644;85;20020301 13:26;;;36;APPLETON AVE;WESTON;2326;;;20011214;20020125;105000;A;R;RESIDENCE;;HB;;;8366602;
C;001;14644;85;20020301 13:26;67//12915;
D;001;14644;85;20020301 13:26;P;;;;;;
D;001;14644;85;20020301 13:26;P;;;;;;
D;001;14644;85;20020301 13:26;V;;;;;;
D;001;14644;85;20020301 13:26;V;;;;;;
B;001;14691;86;20020301 13:26;;;71;APPLETON AVE;WESTON;2326;;;20011215;20020114;66100;A;R;RESIDENCE;;HB;;;8285998;
C;001;14691;86;20020301 13:26;118//12915;
D;001;14691;86;20020301 13:26;P;;;;;;
D;001;14691;86;20020301 13:26;V;;;;;;
B;001;14692;87;20020301 13:26;;;73;APPLETON AVE;WESTON;2326;;;20011215;20020114;66100;A;R;RESIDENCE;;HB;;;8285998;
C;001;14692;87;20020301 13:26;119//12915;
D;001;14692;87;20020301 13:26;P;;;;;;
D;001;14692;87;20020301 13:26;V;;;;;;
B;001;14832;88;20020301 13:26;;;56;EIGHTH ST;WESTON;2326;809.4;M;20011207;20020207;85000;A;R;RESIDENCE;;HB;;;8371841;
C;001;14832;88;20020301 13:26;4/40/979187;
D;001;14832;88;20020301 13:26;P;;;;;;
D;001;14832;88;20020301 13:26;P;;;;;;
D;001;14832;88;20020301 13:26;V;;;;;;
D;001;14832;88;20020301 13:26;V;;;;;;
B;001;14891;89;20020301 13:26;;;;ELFORD AVE;WESTON;2326;6475;M;20010905;20011009;30000;A;V;VACANT LAND;;HB;AV;;8045395;
C;001;14891;89;20020301 13:26;151, 152//13855 1//354979;
D;001;14891;89;20020301 13:26;P;;;;;;
D;001;14891;89;20020301 13:26;P;;;;;;
D;001;14891;89;20020301 13:26;V;;;;;;
B;001;15064;90;20020301 13:26;;;50;FIRST ST;WESTON;2326;459.7;M;20010824;20010924;110000;B;R;RESIDENCE;;CE;BS;;8323943;
C;001;15064;90;20020301 13:26;2//806634;
D;001;15064;90;20020301 13:26;P;;;;;;
D;001;15064;90;20020301 13:26;P;;;;;;
D;001;15064;90;20020301 13:26;V;;;;;;
B;001;15285;91;20020301 13:26;;;;HOSPITAL RD;WESTON;2326;;;20020118;20020201;90000;A;R;RESIDENCE;;HB;;;8345181;
C;001;15285;91;20020301 13:26;11//12915;
D;001;15285;91;20020301 13:26;P;;;;;;
D;001;15285;91;20020301 13:26;P;;;;;;
D;001;15285;91;20020301 13:26;V;;;;;;
B;001;15308;92;20020301 13:26;;;65;HOSPITAL RD;WESTON;2326;;;20011215;20020114;66100;A;R;RESIDENCE;;HB;;;8285998;
C;001;15308;92;20020301 13:26;34//12915;
D;001;15308;92;20020301 13:26;P;;;;;;
D;001;15308;92;20020301 13:26;V;;;;;;
B;001;15315;93;20020301 13:26;;;79;HOSPITAL RD;WESTON;2326;;;20011215;20020114;66100;A;R;RESIDENCE;;HB;;;8285998;
C;001;15315;93;20020301 13:26;41//12915;
D;001;15315;93;20020301 13:26;P;;;;;;
D;001;15315;93;20020301 13:26;V;;;;;;
B;001;15343;94;20020301 13:26;;;35;KLINE ST;WESTON;2326;;;20011130;20011221;105000;A;R;RESIDENCE;;HB;AC;;8246649;
C;001;15343;94;20020301 13:26;25/9/979187;
D;001;15343;94;20020301 13:26;P;;;;;;
D;001;15343;94;20020301 13:26;P;;;;;;
D;001;15343;94;20020301 13:26;V;;;;;;
B;001;15738;95;20020301 13:26;;;6;SWANSON ST;WESTON;2326;809.42;M;20011128;20020109;105000;A;R;RESIDENCE;;HB;;;8372379;
C;001;15738;95;20020301 13:26;13/12/979187;
D;001;15738;95;20020301 13:26;P;;;;;;
D;001;15738;95;20020301 13:26;P;;;;;;
D;001;15738;95;20020301 13:26;V;;;;;;
B;001;15800;96;20020301 13:26;;;23;TENTH ST;WESTON;2326;1214;M;20011206;20020205;137500;A;R;RESIDENCE;;HB;;;8366653;
C;001;15800;96;20020301 13:26;7//581925;
D;001;15800;96;20020301 13:26;P;;;;;;
D;001;15800;96;20020301 13:26;V;;;;;;
B;001;16002;97;20020301 13:26;;;9;KENT ST;GRETA;2334;1024;M;20011120;20020108;22500;A;V;VACANT LAND;;FB;AV;;8325564;
C;001;16002;97;20020301 13:26;2/E/5904;
D;001;16002;97;20020301 13:26;P;;;;;;
D;001;16002;97;20020301 13:26;P;;;;;;
D;001;16002;97;20020301 13:26;V;;;;;;
B;001;16115;98;20020301 13:26;;;;YORK;GRETA;2334;1024;M;20011215;20020125;1720;A;V;VACANT LAND;;FB;;;8341481;
C;001;16115;98;20020301 13:26;2/H/5904;
D;001;16115;98;20020301 13:26;P;;;;;;
D;001;16115;98;20020301 13:26;V;;;;;;
B;001;16212;99;20020301 13:26;;;;NARONE CREEK RD;WOLLOMBI;2325;15.03;H;20011204;20011221;410000;R;R;RESIDENCE;;PC;RR;;8265555;
C;001;16212;99;20020301 13:26;1, 2, 3, 4, 5, 6, 7/17A/759103 Licence 190796 LEASE OVER PROPERTY;
D;001;16212;99;20020301 13:26;P;;;;;;
D;001;16212;99;20020301 13:26;V;;;;;;
B;001;16453;100;20020301 13:26;;;;WOLLOMBI RD;MILLFIELD;2325;9712;M;20011215;20020129;13720;R;V;VACANT LAND;;PB;RV;;8325837;
C;001;16453;100;20020301 13:26;1//325411;
D;001;16453;100;20020301 13:26;P;;;;;;
D;001;16453;100;20020301 13:26;V;;;;;;
D;001;16453;100;20020301 13:26;V;;;;;;
B;001;16532;101;20020301 13:26;;;45;MILLFIELD RD;MILLFIELD;2325;878.9;M;20011212;20020118;72000;A;R;RESIDENCE;;FE;;;8337668;
C;001;16532;101;20020301 13:26;1/E/12493;
D;001;16532;101;20020301 13:26;P;;;;;;
D;001;16532;101;20020301 13:26;V;;;;;;
B;001;16606;102;20020301 13:26;;;;CONGEWAI RD;CONGEWAI;2325;24.84;H;20010802;20010913;304000;R;3;RURAL;;RF;RR;;8320923;
C;001;16606;102;20020301 13:26;12//7396;
D;001;16606;102;20020301 13:26;P;;;;;;
B;001;16706;103;20020301 13:26;;;49;WOLLOMBI RD;MILLFIELD;2325;;;20011112;20011210;97500;R;R;RESIDENCE;;RZ;AC;;8217457;
C;001;16706;103;20020301 13:26;C//311682;
D;001;16706;103;20020301 13:26;P;;;;;;
D;001;16706;103;20020301 13:27;V;;;;;;
B;001;17425;104;20020301 13:27;;;;OLD MAITLAND RD;SAWYERS GULLY;2326;12.16;H;20010907;20020125;358000;R;R;RESIDENCE;;RL;;;8358206;
C;001;17425;104;20020301 13:27;3//562449;
D;001;17425;104;20020301 13:27;P;;;;;;
D;001;17425;104;20020301 13:27;V;;;;;;
B;001;17619;105;20020301 13:27;;;;BLAXLANDS ARM RD;LAGUNA;2325;16.18;H;20011217;20020130;160000;R;V;VACANT LAND;;PC;;;8351192;
C;001;17619;105;20020301 13:27;97//755210;
D;001;17619;105;20020301 13:27;P;;;;;;
D;001;17619;105;20020301 13:27;P;;;;;;
D;001;17619;105;20020301 13:27;V;;;;;;
B;001;17710;106;20020301 13:27;;;;TUCKERS LANE;NORTH ROTHBURY;2335;22.66;H;20010920;20011220;325000;R;3;FARM SHED;;RL;RR;;8233006;
C;001;17710;106;20020301 13:27;46//755211 EXCLUDING AYRFIELD COLLIERY;
D;001;17710;106;20020301 13:27;P;;;;;;
D;001;17710;106;20020301 13:27;V;;;;;;
B;001;17734;107;20020301 13:27;;;;LOVEDALE RD HOUSE NO: LOT 2;ALLANDALE;2320;80.35;H;20010712;20020118;470000;R;V;VACANT LAND;;RN;;;8328105;
C;001;17734;107;20020301 13:27;2//872182;
D;001;17734;107;20020301 13:27;P;;;;;;
D;001;17734;107;20020301 13:27;V;;;;;;
D;001;17734;107;20020301 13:27;V;;;;;;
B;001;17787;108;20020301 13:27;;;6 A;MANSFIELD ST;GRETA;2334;4000;M;20011220;20020125;170000;R;R;RESIDENCE;;RK;RR;;8318158;
C;001;17787;108;20020301 13:27;2//882276;
D;001;17787;108;20020301 13:27;P;;;;;;
D;001;17787;108;20020301 13:27;V;;;;;;
B;001;17830;109;20020301 13:27;;;;BOREE TR;LAGUNA;2325;17.9;H;20000609;20000803;370000;R;R;RESIDENCE;;RB;RR;;4287630;
C;001;17830;109;20020301 13:27;29, 31//755213 PH BURRAGURRA LOT 31 (POR 29);
D;001;17830;109;20020301 13:27;P;;;;;;
B;001;17928;110;20020301 13:27;;;13 A;CALEDONIA ST;KEARSLEY;2325;8002;M;20011219;20020205;98000;R;R;RESIDENCE;;RK;;;8342834;
C;001;17928;110;20020301 13:27;4//1021321;
D;001;17928;110;20020301 13:27;P;;;;;;
D;001;17928;110;20020301 13:27;P;;;;;;
D;001;17928;110;20020301 13:27;V;;;;;;
B;001;17936;111;20020301 13:27;;;22;CALEDONIA;KEARSLEY;2325;1.04;H;20011205;20020116;230000;R;R;RESIDENCE;;RK;RR;;8329527;
C;001;17936;111;20020301 13:27;1591//880920;
D;001;17936;111;20020301 13:27;P;;;;;;
D;001;17936;111;20020301 13:27;V;;;;;;
B;001;18143;112;20020301 13:27;;;;CEDAR CREEK RD;CEDAR CREEK;2325;24.281;H;20020121;20020121;32500;R;V;VACANT LAND;;PD;RV;;8319441;
C;001;18143;112;20020301 13:27;99//755217;
D;001;18143;112;20020301 13:27;P;;;;;;
D;001;18143;112;20020301 13:27;V;;;;;;
B;001;18264;113;20020301 13:27;;;;MILSONSARM RD;LAGUNA;2325;12.11;H;20011130;20020111;295000;R;R;RESIDENCE;;PC;RR;;8319651;
C;001;18264;113;20020301 13:27;22//608785;
D;001;18264;113;20020301 13:27;P;;;;;;
D;001;18264;113;20020301 13:27;P;;;;;;
D;001;18264;113;20020301 13:27;V;;;;;;
D;001;18264;113;20020301 13:27;V;;;;;;
B;001;18360;114;20020301 13:27;;;;BIG YANGO RD;WOLLOMBI;2325;722.437;H;20000711;20000911;1450000;R;3;;;RC;RV;;4286999;
C;001;18360;114;20020301 13:27;1, 11, 115, 12, 13, 14, 15, 16, 17, 18, 2, 21, 22, 23, 24, 25, 26, 27,;
C;001;18360;114;20020301 13:27; 28, 29, 3, 30, 31, 4, 41, 43, 5, 52, 6, 7, 8, 9//755220;
D;001;18360;114;20020301 13:27;P;;;;;;
D;001;18360;114;20020301 13:27;V;;;;;;
B;001;18390;115;20020301 13:27;;;;MURRAYS RUN RD;LAGUNA;2325;12.4;H;20011129;20020117;280000;R;R;RESIDENCE;;PC;RR;;8331152;
C;001;18390;115;20020301 13:27;32//755230;
D;001;18390;115;20020301 13:27;P;;;;;;
D;001;18390;115;20020301 13:27;P;;;;;;
D;001;18390;115;20020301 13:27;V;;;;;;
D;001;18390;115;20020301 13:27;V;;;;;;
B;001;18655;116;20020301 13:27;;;;MURRAY'S RUN;LAGUNA;2325;2.03;H;20011205;20020111;289000;R;R;RESIDENCE;;PB;;;8337980;
C;001;18655;116;20020301 13:27;1//863953;
D;001;18655;116;20020301 13:27;P;;;;;;
D;001;18655;116;20020301 13:27;P;;;;;;
D;001;18655;116;20020301 13:27;V;;;;;;
D;001;18655;116;20020301 13:27;V;;;;;;
B;001;18764;117;20020301 13:27;;;;SAWYERS GULLY RD;SAWYERS GULLY;2326;1.048;H;20011215;20020130;50220;R;V;VACANT LAND;;RK;;;8349536;
C;001;18764;117;20020301 13:27;1//560471;
D;001;18764;117;20020301 13:27;P;;;;;;
D;001;18764;117;20020301 13:27;P;;;;;;
D;001;18764;117;20020301 13:27;V;;;;;;
B;001;19233;118;20020301 13:27;;;;MAIN RD 220;BRUNKERVILLE;2323;354;M;20011215;20020131;620;R;V;VACANT LAND;;RH;;;8342728;
C;001;19233;118;20020301 13:27;1//772743;
D;001;19233;118;20020301 13:27;P;;;;;;
D;001;19233;118;20020301 13:27;V;;;;;;
B;001;19307;119;20020301 13:27;;;;SANDY CREEK RD;QUORROBOLONG;2325;8.035;H;20010820;20011005;315000;R;R;RESIDENCE;;PF;RR;;8328947;
C;001;19307;119;20020301 13:27;61//814379;
D;001;19307;119;20020301 13:27;P;;;;;;
D;001;19307;119;20020301 13:27;P;;;;;;
D;001;19307;119;20020301 13:27;V;;;;;;
B;001;19325;120;20020301 13:27;;;;SANDY CREEK RD;MOUNT VINCENT;2323;3450;M;20011215;20020125;30220;R;V;VACANT LAND;;RH;RV;;8322455;
C;001;19325;120;20020301 13:27;1//569264;
D;001;19325;120;20020301 13:27;P;;;;;;
D;001;19325;120;20020301 13:27;P;;;;;;
D;001;19325;120;20020301 13:27;V;;;;;;
B;001;19423;121;20020301 13:27;;;;OAKEY CREEK RD;POKOLBIN;2320;30.63;H;20011214;20020201;7750000;R;3;COMMERCIAL HO;;RV;;;8348183;
C;001;19423;121;20020301 13:27;2700//1014080;
D;001;19423;121;20020301 13:27;P;;;;;;
D;001;19423;121;20020301 13:27;V;;;;;;
B;001;19964;122;20020301 13:27;;;;HEATON RD;QUORROBOLONG;2325;27.36;H;20011207;20020121;340000;R;R;RESIDENCE;;RF;RR;;8326518;
C;001;19964;122;20020301 13:27;1//868951;
D;001;19964;122;20020301 13:27;P;;;;;;
D;001;19964;122;20020301 13:27;P;;;;;;
D;001;19964;122;20020301 13:27;V;;;;;;
B;001;20047;123;20020301 13:27;;;;OLD NORTH RD;ROTHBURY;2320;21.91;H;20010907;20011130;570000;R;3;ACREAGE;;RV;RR;;8213343;
C;001;20047;123;20020301 13:27;3//239015 EXCLUDING AYRFIELD NO. 3 COLLIERY;
D;001;20047;123;20020301 13:27;P;;;;;;
D;001;20047;123;20020301 13:27;P;;;;;;
D;001;20047;123;20020301 13:27;V;;;;;;
D;001;20047;123;20020301 13:27;V;;;;;;
D;001;20047;123;20020301 13:27;V;;;;;;
B;001;20286;124;20020301 13:27;;;;PH STANFORD;ELRINGTON;2325;1.77;H;20011215;20020129;720;R;V;VACANT LAND;;RK;;;8363701;
C;001;20286;124;20020301 13:27;1//668987;
D;001;20286;124;20020301 13:27;P;;;;;;
D;001;20286;124;20020301 13:27;V;;;;;;
B;001;20635;125;20020301 13:27;;;;YANGO CREEK RD;LAGUNA;2325;40.3;H;20011221;20020207;100000;R;V;VACANT LAND;;PD;;;8351285;
C;001;20635;125;20020301 13:27;135//755272;
D;001;20635;125;20020301 13:27;P;;;;;;
D;001;20635;125;20020301 13:27;V;;;;;;
B;001;2771552;126;20020301 13:27;;;;MCKENSEY ST;NULKABA;2325;4000;M;20011127;20020114;85500;R;V;VACANT LAND;;RK;RV;;8310138;
C;001;2771552;126;20020301 13:27;105//1018718;
D;001;2771552;126;20020301 13:27;P;;;;;;
D;001;2771552;126;20020301 13:27;P;;;;;;
D;001;2771552;126;20020301 13:27;V;;;;;;
D;001;2771552;126;20020301 13:27;V;;;;;;
B;001;19542;127;20020301 13:27;;33;779;THOMPSONS RD;POKOLBIN;2320;;;20011126;20020122;325400;;R;RESIDENCE;33;;;;8339020;
C;001;19542;127;20020301 13:27;33//SP 65598;
D;001;19542;127;20020301 13:27;P;;;;;;
D;001;19542;127;20020301 13:27;V;;;;;;
B;001;19542;128;20020301 13:27;;50;779;THOMPSONS RD;POKOLBIN;2320;;;20010905;20011010;322200;;R;RESIDENCE;50;;XA;;8313358;
C;001;19542;128;20020301 13:27;50//65810;
D;001;19542;128;20020301 13:27;P;;;;;;
D;001;19542;128;20020301 13:27;V;;;;;;
B;001;2841983;129;20020301 13:27;;;20;O'SHEA CCT;CESSNOCK;2325;720.3;M;20011214;20020125;55000;A;V;VACANT LAND;;GS;AV;;8321024;
C;001;2841983;129;20020301 13:27;402//1031072;
D;001;2841983;129;20020301 13:27;P;;;;;;
D;001;2841983;129;20020301 13:27;V;;;;;;
B;001;2841984;130;20020301 13:27;;;22;O'SHEA CCT;CESSNOCK;2325;737.3;M;20011214;20020125;57000;A;V;VACANT LAND;;GS;AV;;8321014;
C;001;2841984;130;20020301 13:27;403//1031072;
D;001;2841984;130;20020301 13:27;P;;;;;;
D;001;2841984;130;20020301 13:27;V;;;;;;
B;001;2841999;131;20020301 13:27;;;5;WYNDHAM RDGE;CESSNOCK;2325;803;M;20011214;20020125;57000;A;V;VACANT LAND;;GS;AV;;8321011;
C;001;2841999;131;20020301 13:27;418//1031072;
D;001;2841999;131;20020301 13:27;P;;;;;;
D;001;2841999;131;20020301 13:27;V;;;;;;
B;001;2842000;132;20020301 13:27;;;3;WYNDHAM RDGE;CESSNOCK;2325;1032;M;20011214;20020125;60000;A;V;VACANT LAND;;GS;AV;;8321001;
C;001;2842000;132;20020301 13:27;419//1031072;
D;001;2842000;132;20020301 13:27;P;;;;;;
D;001;2842000;132;20020301 13:27;V;;;;;;
B;001;2848257;133;20020301 13:27;;;;BARRABA LANE;QUORROBOLONG;2325;50.59;H;20011114;20020130;250000;R;3;;;RF;;;8337023;
C;001;2848257;133;20020301 13:27;3//399851;
D;001;2848257;133;20020301 13:27;P;;;;;;
D;001;2848257;133;20020301 13:27;P;;;;;;
D;001;2848257;133;20020301 13:27;V;;;;;;
B;001;2870314;134;20020301 13:27;;;;LISTERS LANE;CONGEWAI;2325;40;H;20010827;20011205;280000;R;V;VACANT LAND;;RF;;;8240899;
C;001;2870314;134;20020301 13:27;4//1035288;
D;001;2870314;134;20020301 13:27;P;;;;;;
D;001;2870314;134;20020301 13:27;V;;;;;;
B;001;2878094;135;20020301 13:27;;;;MEARS LANE;KEINBAH;2320;10.2;H;20010820;20020111;257500;R;R;RESIDENCE;;RC;;;8365523;
C;001;2878094;135;20020301 13:27;11//1036312;
D;001;2878094;135;20020301 13:27;P;;;;;;
D;001;2878094;135;20020301 13:27;P;;;;;;
D;001;2878094;135;20020301 13:27;V;;;;;;
D;001;2878094;135;20020301 13:27;V;;;;;;
B;001;2879866;136;20020301 13:27;;;;CHURCH ST;CESSNOCK;2325;619.7;M;20011207;20020118;194752;A;R;RESIDENCE;;GE;AC;;8327136;
C;001;2879866;136;20020301 13:27;79//15069;
D;001;2879866;136;20020301 13:27;P;;;;;;
D;001;2879866;136;20020301 13:27;V;;;;;;
B;001;2880329;137;20020301 13:27;;;;WALLABY GULLY RD;ELLALONG;2325;2;H;20010712;20020129;105000;R;V;VACANT LAND;;RH;;;8335505;
C;001;2880329;137;20020301 13:27;21//1036379;
D;001;2880329;137;20020301 13:27;P;;;;;;
D;001;2880329;137;20020301 13:27;P;;;;;;
D;001;2880329;137;20020301 13:27;V;;;;;;
B;001;2884426;138;20020301 13:27;;;;DUNLOP DR;PAXTON;2325;2.064;H;20010907;20020205;84500;R;V;VACANT LAND;;RC;;;8341980;
C;001;2884426;138;20020301 13:27;18//1034264;
D;001;2884426;138;20020301 13:27;P;;;;;;
D;001;2884426;138;20020301 13:27;P;;;;;;
D;001;2884426;138;20020301 13:27;V;;;;;;
B;001;2884427;139;20020301 13:27;;;;DUNLOP DR;PAXTON;2325;2.01;H;20011214;20020211;83500;R;V;VACANT LAND;;RC;;;8368068;
C;001;2884427;139;20020301 13:27;19//1034264;
D;001;2884427;139;20020301 13:27;P;;;;;;
D;001;2884427;139;20020301 13:27;P;;;;;;
D;001;2884427;139;20020301 13:27;V;;;;;;
B;001;2885892;140;20020301 13:27;;;;;HEDDON GRETA;2321;;;20011113;20020214;30000;;V;VACANT LAND;;;;;8367789;
C;001;2885892;140;20020301 13:27;8//1037379;
D;001;2885892;140;20020301 13:27;P;;;;;;
D;001;2885892;140;20020301 13:27;P;;;;;;
D;001;2885892;140;20020301 13:27;V;;;;;;
D;001;2885892;140;20020301 13:27;V;;;;;;
B;001;2888293;141;20020301 13:27;;;;OLNEY ST;ELLALONG;2325;2022;M;20011026;20011122;20000;;V;VACANT LAND;;;AV;;8189285;
C;001;2888293;141;20020301 13:27;13, 14//843329;
D;001;2888293;141;20020301 13:27;P;;;;;;
D;001;2888293;141;20020301 13:27;V;;;;;;
B;001;2888297;142;20020301 13:27;;;;TALGA RD;ROTHBURY;2320;10.12;H;20010925;20011130;290000;;V;VACANT LAND;;;RV;;8183013;
C;001;2888297;142;20020301 13:27;21//243923;
D;001;2888297;142;20020301 13:27;P;;;;;;
D;001;2888297;142;20020301 13:27;P;;;;;;
D;001;2888297;142;20020301 13:27;V;;;;;;
B;001;2888518;143;20020301 13:27;;;;DAIRY ARM RD;LAGUNA;2325;40.4;H;20010919;20011019;320000;;R;RESIDENCE;;;RR;;8182858;
C;001;2888518;143;20020301 13:27;10//875230;
D;001;2888518;143;20020301 13:27;P;;;;;;
D;001;2888518;143;20020301 13:27;V;;;;;;
B;001;2888520;144;20020301 13:27;;;21;KANOWNA AVE;CESSNOCK;2325;809.4;M;20011128;20020116;34000;;V;VACANT LAND;;;AV;;8289740;
C;001;2888520;144;20020301 13:27;26/C/4924;
D;001;2888520;144;20020301 13:27;P;;;;;;
D;001;2888520;144;20020301 13:27;P;;;;;;
D;001;2888520;144;20020301 13:27;V;;;;;;
B;001;2889877;145;20020301 13:27;;;;MAITLAND RD;MULBRING;2323;16.98;H;20010601;20011214;195000;;V;VACANT LAND;;;RV;;8257203;
C;001;2889877;145;20020301 13:27;1//1033946;
D;001;2889877;145;20020301 13:27;P;;;;;;
D;001;2889877;145;20020301 13:27;P;;;;;;
D;001;2889877;145;20020301 13:27;V;;;;;;
D;001;2889877;145;20020301 13:27;V;;;;;;
D;001;2889877;145;20020301 13:27;V;;;;;;
B;001;2889881;146;20020301 13:27;;;;MAIN RD 181;PAYNES CROSSING;2325;23.25;H;20011218;20011220;5000;;V;VACANT LAND;;;RV;;8265466;
C;001;2889881;146;20020301 13:27;491//1018218;
D;001;2889881;146;20020301 13:27;P;;;;;;
D;001;2889881;146;20020301 13:27;V;;;;;;
B;001;2889889;147;20020301 13:27;;;;MAIN RD 181;WOLLOMBI;2325;42.897;H;20011029;20011130;70000;;V;VACANT LAND;;;RV;;8183182;
C;001;2889889;147;20020301 13:27;91//755217;
D;001;2889889;147;20020301 13:27;P;;;;;;
D;001;2889889;147;20020301 13:27;P;;;;;;
D;001;2889889;147;20020301 13:27;V;;;;;;
Z;701;147;148;404;
