A;RTSALEDATA;192;20251215 01:08;VALNET;
B;192;4514585;1;20251215 01:08;;;14563 A;CARRIGAN RD;MUNGINDI;2406;1.018;H;20250228;20251204;98077;RU1;3;COMMERCIAL;;RRM;;;AV675973;
C;192;4514585;1;20251215 01:08;20/1145377;
B;192;4576454;5;20251215 01:08;GUILDFORD, BORANGA, PT WERINGA,;;8385;BOONANGAR RD;BOOMI;2405;2886.784;H;20250805;20250919;9100000;RU1;3;FARM;;RRM;;;AV440342;
C;192;4576454;5;20251215 01:08;24, 25, 26, 27, 28, 29/43341 1/44037 28/721409 2/734925 2/734926 79/75;
C;192;4576454;5;20251215 01:08;0476 10, 16/750490;
D;192;4576454;5;20251215 01:08;P;;;;;;
D;192;4576454;5;20251215 01:08;V;;;;;;
D;192;4576454;5;20251215 01:08;V;;;;;;
B;192;1865814;6;20251215 01:08;;;57;GREENBAH RD;MOREE;2400;3939;M;20251121;20251208;400000;E3;3;COMMERCIAL;;EPG;;;AV686637;
C;192;1865814;6;20251215 01:08;9/811932;
D;192;1865814;6;20251215 01:08;P;;;;;;
D;192;1865814;6;20251215 01:08;P;;;;;;
D;192;1865814;6;20251215 01:08;V;;;;;;
D;192;1865814;6;20251215 01:08;V;;;;;;
B;192;1863944;7;20251215 01:08;;;77;ANNE ST;MOREE;2400;1378;M;20251108;20251211;35000;R1;V;VACANT LAND;;AMM;;;AV701871;
C;192;1863944;7;20251215 01:08;12/29737;
D;192;1863944;7;20251215 01:08;P;;;;;;
D;192;1863944;7;20251215 01:08;V;;;;;;
D;192;1863944;7;20251215 01:08;V;;;;;;
B;192;1866828;8;20251215 01:08;;;29;OAK ST;MOREE;2400;676.6;M;20251016;20251205;35000;R1;V;VACANT LAND;;AMM;;;AV685355;
C;192;1866828;8;20251215 01:08;K/13829;
D;192;1866828;8;20251215 01:08;P;;;;;;
D;192;1866828;8;20251215 01:08;V;;;;;;
B;192;1869583;9;20251215 01:08;EVESHAM;;665;GWYDIR HWY;MOREE;2400;2.357;H;20251106;20251205;1250000;R5;R;RESIDENCE;;RLL;;;AV681569;
C;192;1869583;9;20251215 01:08;10/825247;
D;192;1869583;9;20251215 01:08;P;;;;;;
D;192;1869583;9;20251215 01:08;P;;;;;;
D;192;1869583;9;20251215 01:08;V;;;;;;
D;192;1869583;9;20251215 01:08;V;;;;;;
B;192;1867496;10;20251215 01:08;;;52;GOONDIWINDI ST;MUNGINDI;2406;1296;M;20251024;20251205;16000;R1;V;VACANT LAND;;ARM;;;AV681692;
C;192;1867496;10;20251215 01:08;15/19336;
D;192;1867496;10;20251215 01:08;P;;;;;;
D;192;1867496;10;20251215 01:08;V;;;;;;
B;192;3286635;11;20251215 01:08;;1;4;DOVER ST;MOREE;2400;;;20251111;20251209;185000;;R;RESIDENCE;1;;;;AV693356;
C;192;3286635;11;20251215 01:08;1/SP77686;
D;192;3286635;11;20251215 01:08;P;;;;;;
D;192;3286635;11;20251215 01:08;P;;;;;;
D;192;3286635;11;20251215 01:08;V;;;;;;
B;192;4379067;12;20251215 01:08;;;22;COURALLIE ST;MOREE;2400;4574;M;20251125;20251208;370000;C4;R;RESIDENCE;;EEL;;;AV691426;
C;192;4379067;12;20251215 01:08;2/1276142;
D;192;4379067;12;20251215 01:08;P;;;;;;
D;192;4379067;12;20251215 01:08;V;;;;;;
Z;208;12;13;181;
